diffurl,edittime,editcomment,articletitle,editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,class,comment_len,Anonymous,vulgar_word_ratio,character_distribution,longest_Word,bad_words,size,word_count
http://en.wikipedia.org/w/index.php?diff=327290332&oldid=327193406,2009-11-22T14:24:10Z,/* Golden generation */,Portugal national football team,45712,329916857,1.2022,0.0119,0.1429,0.0959,0.1045,Geni,329919299,81,0,23,0,0.0,0.7920441,16.0,0.0,113279.0,7361.0
http://en.wikipedia.org/w/index.php?diff=329083347&oldid=329081532,2009-12-01T18:47:41Z,more fixes/removal of dead & unnecessary links,Fallout 3,41769,329013368,1.1349,0.0157,0.0244,0.0385,0.04,Tmol42,329029066,675,0,39,0,0.006896551999999999,inf,16.0,0.0,98854.0,10498.0
http://en.wikipedia.org/w/index.php?diff=329109644&oldid=257904498,2009-12-01T21:04:01Z,change redirect from [[King]] to [[regnal year]],King list,18076,325013478,1.0973,0.0189,0.037000000000000005,0.0616,0.0656,BrownHairedGirl,330086919,44,0,117,0,0.019354839,inf,23.0,0.0,39238.0,1845.0
http://en.wikipedia.org/w/index.php?diff=327754799&oldid=327552956,2009-11-24T22:56:57Z,"Its a sequel, not a remake.",Agyaat 2,7121,308069182,1.1306,0.0523,0.0834,0.1059,0.1185,BrownHairedGirl,327022804,0,0,61,0,0.0,0.0,0.0,0.0,6598.0,561.0
http://en.wikipedia.org/w/index.php?diff=328872491&oldid=322135589,2009-11-30T20:34:59Z,,Rudaki District,7567,325540794,1.1096,0.0462,0.0915,0.0456,0.0477,70.115.252.31,329958851,70,0,122,1,0.0,inf,45.0,0.0,3052.0,187.0
http://en.wikipedia.org/w/index.php?diff=329745360&oldid=328479781,2009-12-04T21:47:16Z,/* Powerpuff Girls Z */,Powerpuff Girls Z,30634,329944500,1.2215,0.0323,0.0323,0.0968,0.1034,Thatguyflint,329944543,8,0,126,0,0.0,0.40133262,16.0,0.0,9540.0,961.0
http://en.wikipedia.org/w/index.php?diff=327364180&oldid=327234000,2009-11-22T22:43:30Z,,"Macomber High School (Toledo, Ohio)",24302,326913739,1.0753,0.0128,0.038,0.0681,0.073,SingingZombie,329622630,17,0,11,0,0.008403361,0.001248684,15.0,0.0,11732.0,754.0
http://en.wikipedia.org/w/index.php?diff=328002314&oldid=325790993,2009-11-26T06:51:43Z,,Status Grand Prix,33458,325373890,1.1193,0.1584,0.175,0.17800000000000002,0.2165,Merovingian,327213199,18,0,0,0,0.0,inf,14.0,0.0,8213.0,345.0
http://en.wikipedia.org/w/index.php?diff=328204342&oldid=309849294,2009-11-27T13:16:09Z,+ [[File:Replace this image male.svg|200px|right]],Alexei Fedorov,20601,328445037,1.1103,0.061,0.09,0.0984,0.1091,89.173.42.233,328445105,47,0,2,1,0.0,0.08177514,21.0,0.0,3747.0,279.0
http://en.wikipedia.org/w/index.php?diff=327576291&oldid=327517170,2009-11-24T00:58:20Z,,Fort Hood shooting,45540,326654639,1.0818,0.0469,0.097,0.0657,0.0703,Freiheitsgedanke,326851842,19,0,0,0,0.0,inf,13.0,0.0,173165.0,14613.0
http://en.wikipedia.org/w/index.php?diff=326804173&oldid=326804046,2009-11-19T21:28:34Z,/* Nesting behavior */,American Red Squirrel,26435,328534433,1.1441,0.0469,0.0812,0.067,0.0718,Mad wezal,329076698,0,0,39,1,0.0,0.0,0.0,0.0,17849.0,1949.0
http://en.wikipedia.org/w/index.php?diff=327473522&oldid=327095396,2009-11-23T13:59:14Z,/* Ranks and insignia of Gazetted Officers */ corrected wrong external link,Indian Police Service,39578,328541188,1.1279,0.0922,0.1319,0.1009,0.1122,Joao10Siamun,329153294,0,0,0,0,0.0,0.003850818,21.0,0.0,53196.0,4411.0
http://en.wikipedia.org/w/index.php?diff=327385330&oldid=327197140,2009-11-23T00:59:28Z,Remove image not related to safety section,Shinkansen,10493,328474084,1.0552,0.055,0.0877,0.0555,0.0587,68.41.129.200,328474345,30,1,0,1,0.0,inf,7.0,0.0,106209.0,11583.0
http://en.wikipedia.org/w/index.php?diff=329978926&oldid=329978888,2009-12-06T01:41:00Z,Reverted edits by [[Special:Contributions/67.173.205.115|67.173.205.115]] to last revision by 76.99.233.31 ([[Wikipedia:Huggle|HG]]),The New York Times,31629,328291058,1.1442,0.2705,0.3498,0.4926,0.9705,Thecrowing22,328701275,9,0,18,0,0.0,inf,7.0,0.0,166007.0,17472.0
http://en.wikipedia.org/w/index.php?diff=328310088&oldid=328309918,2009-11-28T02:40:29Z,/* 1970-1990 Success */,Bette Midler,12145,328831727,1.0502,0.0328,0.061,0.0682,0.0732,165.29.222.45,328832141,30,1,15,1,0.071428571,inf,29.0,0.0,76904.0,6075.0
http://en.wikipedia.org/w/index.php?diff=327264215&oldid=324085133,2009-11-22T09:55:23Z,/* Education and early activism */,John Bercow,32740,329962016,1.1404,0.0482,0.1051,0.086,0.0941,Harami2000,329963559,217,0,111,0,0.0,inf,68.0,0.0,89433.0,7251.0
http://en.wikipedia.org/w/index.php?diff=327944913&oldid=327944097,2009-11-25T22:59:16Z,,Religiosity and intelligence,40678,327327639,1.1218,0.0137,0.0857,0.0913,0.1004,86.172.204.242,327327754,0,0,0,1,0.0,0.0,0.0,0.0,52427.0,6062.0
http://en.wikipedia.org/w/index.php?diff=328023210&oldid=328023123,2009-11-26T10:48:40Z,/* Lake Towada Snow Festival */,Japanese festivals,34646,278295475,1.1539,0.0092,0.068,0.063,0.0672,98.207.107.115,329813262,104,0,15,1,0.019230769,inf,41.0,0.0,30344.0,3567.0
http://en.wikipedia.org/w/index.php?diff=328322380&oldid=309350524,2009-11-28T04:30:53Z,accessyear {{cite web}} parameter cleanup using [[Project:AWB]],List of birds of French Guiana,17689,329541063,1.0924,0.0322,0.081,0.0631,0.0674,69.209.205.182,329541315,49,1,0,1,0.023809524,inf,18.0,0.0,71845.0,8029.0
http://en.wikipedia.org/w/index.php?diff=327126407&oldid=326382676,2009-11-21T16:08:09Z,,Soured milk,21385,329259053,1.1387,0.0172,0.0313,0.0417,0.0435,192.86.100.34,329310603,41,0,0,1,0.0,0.49789974,10.0,0.0,5374.0,567.0
http://en.wikipedia.org/w/index.php?diff=329766734&oldid=329572380,2009-12-04T23:45:17Z,/* Track listing */,Žar Ptica (Aleksandra Radovi? album),6189,329145782,1.1315,0.043,0.0611,0.0862,0.0943,Amchow78,329146847,78,0,74,0,0.111111111,inf,19.0,0.0,9370.0,1390.0
http://en.wikipedia.org/w/index.php?diff=327397700&oldid=327397570,2009-11-23T02:27:09Z,/* Educators */ LIST BIO again,Ross School of Business,7331,328449672,1.1174,0.0664,0.1162,0.1127,0.1269,Richard Arthur Norton (1958- ),328476971,13,0,0,1,0.0,0.023557425,19.0,0.0,58726.0,6039.0
http://en.wikipedia.org/w/index.php?diff=326867790&oldid=321451517,2009-11-20T03:58:55Z,Removing backlinks to CBT Architects that has been speedily deleted per ([[WP:CSD#G11|CSD G11]]);  using [[WP:TWINKLE|TW]],111 Huntington Avenue,2461,321866098,1.1213,0.0189,0.1161,0.1573,0.1865,24.72.211.133,326876255,3,0,17,1,0.0,0.02377268,15.0,0.0,5514.0,380.0
http://en.wikipedia.org/w/index.php?diff=329667532&oldid=329073110,2009-12-04T14:30:28Z,/* Production */date2 => date using [[Project:AutoWikiBrowser|AWB]],Patriot Games (Family Guy),22003,326731136,1.1368,0.0239,0.0831,0.1125,0.1267,121.96.134.110,327139318,20,0,43,1,0.0,inf,17.0,0.0,13958.0,1616.0
http://en.wikipedia.org/w/index.php?diff=327489792&oldid=327485945,2009-11-23T16:00:17Z,/* List of siblings */,"Elizabeth Clinton, Countess of Lincoln",14025,326631015,1.0903,0.0149,0.0372,0.0405,0.0422,206.207.225.54,327513314,1,0,33,1,0.0,0.000396,15.0,0.0,6148.0,763.0
http://en.wikipedia.org/w/index.php?diff=327042393&oldid=327040464,2009-11-21T02:28:53Z,rm {{inuse}},Kim Ok-bin,9302,328237806,1.1661,0.0086,0.0382,0.0569,0.0604,70.230.163.168,328314010,0,0,12,1,0.056818182,0.0014233,13.0,0.0,27728.0,2191.0
http://en.wikipedia.org/w/index.php?diff=328086134&oldid=293228628,2009-11-26T19:32:15Z,,Ladies Edition,28635,326206434,1.1505,0.0874,0.1209,0.0601,0.0639,129.11.82.193,329713427,1,0,7,1,0.0,0.07340106,12.0,0.0,4782.0,390.0
http://en.wikipedia.org/w/index.php?diff=328872607&oldid=328457002,2009-11-30T20:35:32Z,/* Minus sign */,Plus and minus signs,22634,329218927,1.1251,0.0429,0.0581,0.0451,0.0472,122.167.107.44,329271638,3,0,0,1,0.0,inf,27.0,0.0,21367.0,2398.0
http://en.wikipedia.org/w/index.php?diff=328731857&oldid=327357545,2009-11-30T04:13:02Z,/* Causes of civil war in the Collier-Hoeffler Model */,Civil war,9200,328642440,1.1451,0.0604,0.1055,0.1106,0.1244,HkFnsNGA,328642761,26,0,93,0,0.0,inf,10.0,0.0,49124.0,6303.0
http://en.wikipedia.org/w/index.php?diff=327750457&oldid=327749044,2009-11-24T22:33:10Z,Keep Illinois as general because his family moved around the state,John Barrowman,7595,328654139,1.0723,0.03,0.0684,0.0615,0.0655,DiogenesNY,328722993,138,0,55,0,0.03125,0.044161934000000014,13.0,0.0,77187.0,6577.0
http://en.wikipedia.org/w/index.php?diff=329966426&oldid=329966252,2009-12-06T00:28:00Z,/* 3 */ format,Deaths in 2009,34413,321058346,1.1119,0.0581,0.0996,0.0821,0.0894,71.164.220.197,327941044,0,0,12,1,0.0,0.0,0.0,0.0,15935.0,484.0
http://en.wikipedia.org/w/index.php?diff=327950435&oldid=327947132,2009-11-25T23:36:26Z,/* Biography */,Gustav Noske,33915,326903172,1.1168,0.0593,0.166,0.159,0.1891,Shshshsh,326930530,89,0,127,0,0.0,0.20192432,17.0,0.0,13871.0,1620.0
http://en.wikipedia.org/w/index.php?diff=328459300&oldid=328459175,2009-11-28T22:13:31Z,,Brian Fitzgerald (meteorologist),21075,327467025,1.1088,0.0416,0.069,0.0712,0.0767,87.254.95.87,327704176,14,0,15,1,0.0,0.09085283,12.0,0.0,3814.0,455.0
http://en.wikipedia.org/w/index.php?diff=328572207&oldid=326144559,2009-11-29T12:16:12Z,"/* History */ rewritten, sources added",Wo?ów,17813,327758549,1.1149,0.1121,0.1848,0.1323,0.1525,86.166.29.72,329298471,75,0,52,1,0.0,inf,16.0,0.0,829.0,109.0
http://en.wikipedia.org/w/index.php?diff=328219684&oldid=320865055,2009-11-27T15:25:18Z,/* Director and Executive Producer */,Wong Kew-Lit,16865,327330667,1.1405,0.0053,0.0565,0.0359,0.0373,68.158.40.208,327330760,0,0,0,1,0.0,0.046209812,7.0,0.0,7574.0,401.0
http://en.wikipedia.org/w/index.php?diff=327405138&oldid=327404788,2009-11-23T03:20:53Z,cleanup. rm white blobs. delinked a bunch of dates. structure according to MOS. copyedits.,Brett Mycles,25078,327738352,1.166,0.0021,0.0428,0.1027,0.1141,TheAllSeeingEye,329939809,0,0,0,0,0.0,0.0,0.0,0.0,115793.0,392.0
http://en.wikipedia.org/w/index.php?diff=327567320&oldid=323902228,2009-11-23T23:57:37Z,,True Colors (song),17533,326868581,1.0437,0.037000000000000005,0.0702,0.0481,0.0506,121.96.142.166,327058171,0,1,0,1,0.0,inf,13.0,0.0,24402.0,1584.0
http://en.wikipedia.org/w/index.php?diff=326997905&oldid=326997628,2009-11-20T21:29:07Z,Removed category [[:Category:Category:World War I submarines of Germany|Category:World War I submarines of Germany]]; Quick-adding category [[:Category:World War I submarines of Germany|World War I submarines of Germany]] (using [[WP:HOTCAT|HotCat]]),SM U-91,375,329540628,1.13,0.0608,0.1079,0.0799,0.0868,71.112.1.243,329616360,0,0,22,1,0.0,0.0,0.0,0.0,12984.0,468.0
http://en.wikipedia.org/w/index.php?diff=329627262&oldid=329547317,2009-12-04T07:41:14Z,"Man, I hate that word",Slumdog Millionaire,41718,329510996,1.1082,0.0496,0.1214,0.083,0.0905,Dayewalker,329511452,22,0,159,0,0.0,0.0,0.0,0.0,86278.0,7888.0
http://en.wikipedia.org/w/index.php?diff=329186518&oldid=329186111,2009-12-02T04:55:28Z,/* Catholicity and Authority */,Ecumenical Catholic Communion,33338,327266217,1.1024,0.1064,0.2952,0.0824,0.0898,Andrei nacu,327266245,0,0,0,1,0.0,0.029100629,33.0,0.0,22611.0,2544.0
http://en.wikipedia.org/w/index.php?diff=329953421&oldid=329909393,2009-12-05T23:06:37Z,/* Critical reception */,Hannah Montana: The Movie (soundtrack),37291,328455654,1.1003,0.0605,0.1232,0.0987,0.1095,Devonbts,328455752,1,0,17,0,0.0,0.12742698,6.0,0.0,58974.0,4235.0
http://en.wikipedia.org/w/index.php?diff=327313421&oldid=327313334,2009-11-22T17:21:35Z,Removed non-fair use of logo per [[Wikipedia:Non-free content]] and [[Wikipedia:Logo#Band logos]],The Cat Empire,35254,328297509,1.143,0.0275,0.0723,0.0797,0.0866,Charight,328297739,139,0,19,0,0.0,0.00177115,39.0,0.0,44788.0,4457.0
http://en.wikipedia.org/w/index.php?diff=327295111&oldid=327295031,2009-11-22T15:03:29Z,/* Criticism and controversy */ dumb sentence. thats true for anyone!,Joy Behar,10670,320823225,1.1171,0.02,0.0361,0.0771,0.0836,121.214.4.102,326837092,18,0,41,1,0.0,inf,8.0,0.0,34519.0,2562.0
http://en.wikipedia.org/w/index.php?diff=328796684&oldid=327836246,2009-11-30T13:27:31Z,,Charlie Burchill,25079,310839493,1.1321,0.0067,0.0396,0.0765,0.0828,Modal Jig,327147677,1,0,43,1,0.0,0.005766615,12.0,0.0,4304.0,316.0
http://en.wikipedia.org/w/index.php?diff=329899625&oldid=329898072,2009-12-05T17:41:17Z,/* Allegations of covert Soviet support for CND */ Ashtons response (with citations),Catherine Ashton,27170,319907055,1.1404,0.0185,0.0607,0.0353,0.0366,71.51.35.167,329585670,0,0,20,1,0.0,0.0,0.0,0.0,56820.0,5475.0
http://en.wikipedia.org/w/index.php?diff=327896371&oldid=327791416,2009-11-25T18:02:03Z,/* List of reigns by length */,Independent Junior Heavyweight Championship,35755,327442551,1.1221,0.0225,0.0688,0.0496,0.0521,71.112.84.40,327451159,1,0,21,1,0.0,0.17081212,13.0,0.0,24433.0,407.0
http://en.wikipedia.org/w/index.php?diff=329864101&oldid=314806859,2009-12-05T12:56:03Z,roaddis,M8 motorway,8023,261620178,1.1409,0.0315,0.0517,0.0536,0.0566,Mr.Xen,327876163,18,0,13,1,0.0,inf,10.0,0.0,20035.0,1260.0
http://en.wikipedia.org/w/index.php?diff=329889288&oldid=329843504,2009-12-05T16:27:42Z,,Fox News Channel,2718,327390189,1.1558,0.0118,0.0295,0.1125,0.1265,97.85.144.209,327908944,41,0,20,1,0.0,inf,19.0,0.0,189839.0,19222.0
http://en.wikipedia.org/w/index.php?diff=328842715&oldid=328842055,2009-11-30T18:12:43Z,/* W */ last lot - transferred from the drag racing article over number of edits,List of motorsport terminology,30302,328173759,1.1199,0.1013,0.1458,0.0826,0.09,Family guy85,328174111,0,0,22,1,0.0,inf,34.0,0.0,106475.0,15176.0
http://en.wikipedia.org/w/index.php?diff=328155605&oldid=328155484,2009-11-27T04:45:02Z,/* References */,Peter Shotton,29696,308254817,1.1334,0.0601,0.0857,0.0707,0.076,64.185.128.56,327752718,2,0,0,1,0.0,inf,17.0,0.0,6822.0,708.0
http://en.wikipedia.org/w/index.php?diff=329549106&oldid=329548568,2009-12-03T22:27:16Z,[[WP:UNDO|Undid]] revision 329460565 by [[Special:Contributions/Shem1805|Shem1805]] ([[User talk:Shem1805|talk]]),Medical Technology Assessment,42153,329374273,1.0588,0.0386,0.0947,0.0656,0.0702,Rjwilmsi,329939188,0,0,118,0,0.2,0.004369205,32.0,0.0,6019.0,752.0
http://en.wikipedia.org/w/index.php?diff=328215314&oldid=324241870,2009-11-27T14:51:15Z,,Spam,18371,329008501,1.1326,0.1347,0.1687,0.1036,0.1156,ES Vic,329066477,25,0,80,1,0.0,0.27305442,7.0,0.0,1233.0,133.0
http://en.wikipedia.org/w/index.php?diff=327558452&oldid=319354171,2009-11-23T23:03:41Z,/* References */,Paulista Avenue,6001,327716845,1.044,0.0316,0.0728,0.0727,0.0784,83.202.70.202,328599166,160,0,76,1,0.0,inf,10.0,0.0,13808.0,1447.0
http://en.wikipedia.org/w/index.php?diff=327908264&oldid=327907993,2009-11-25T19:17:52Z,Quick-adding category [[:Category:Distance education institutions|Distance education institutions]] (using [[WP:HOTCAT|HotCat]]),Interactive Design Institute,45747,326080364,1.1111,0.061,0.1765,0.1172,0.1327,PlantDeskBook,326828633,58,0,120,0,0.0,inf,75.0,0.0,4096.0,399.0
http://en.wikipedia.org/w/index.php?diff=326881426&oldid=325726660,2009-11-20T05:56:02Z,,DWWX-TV,33175,329612591,1.1277,0.0733,0.1139,0.1368,0.1584,Mainly.generic,329612680,0,0,51,1,0.0,0.0,0.0,0.0,15484.0,1638.0
http://en.wikipedia.org/w/index.php?diff=327905537&oldid=324789568,2009-11-25T19:01:49Z,succession box replaced,Prince Joseph Wenzel of Liechtenstein,15718,321141182,1.1341,0.0135,0.0399,0.0493,0.0518,Radiojon,326838184,3,0,27,0,0.0,inf,24.0,0.0,8059.0,436.0
http://en.wikipedia.org/w/index.php?diff=327735583&oldid=325536544,2009-11-24T21:14:24Z,,The High End of Low,29197,296493007,1.1434,0.0101,0.0598,0.0811,0.0882,Mbinebri,327305292,0,0,8,0,0.0,0.0,0.0,0.0,90153.0,6911.0
http://en.wikipedia.org/w/index.php?diff=329185682&oldid=322439480,2009-12-02T04:48:57Z,{{Hansard-contribs | hon-mary-pickford | Mary Pickford }},Mary Ada Pickford,25873,329921630,1.06,0.0205,0.0415,0.0376,0.039,99.38.147.100,329921678,7,0,18,1,0.0,0.0,0.0,0.0,12818.0,1488.0
http://en.wikipedia.org/w/index.php?diff=327273723&oldid=327273569,2009-11-22T11:41:19Z,,Malmö FF (disambiguation),15985,327792109,1.0961,0.0447,0.1207,0.114,0.1286,79.151.145.82,328568738,16,1,0,1,0.0,inf,11.0,0.0,247.0,35.0
http://en.wikipedia.org/w/index.php?diff=328857185&oldid=328146791,2009-11-30T19:22:47Z,/* Bones */,List of United States Christmas television episodes,36424,326934211,1.1361,0.0446,0.0738,0.1051,0.1175,60.49.35.57,326934299,0,0,14,1,0.037037037,0.0,24.0,0.0,146897.0,16873.0
http://en.wikipedia.org/w/index.php?diff=329888658&oldid=329888216,2009-12-05T16:23:07Z,/* History */,Rugby Super League (US),37364,287250246,1.1209,0.0309,0.0648,0.0874,0.0957,Marguerite McKinnon,328788819,0,0,14,1,0.0,0.0,0.0,0.0,94282.0,5796.0
http://en.wikipedia.org/w/index.php?diff=327323243&oldid=327323094,2009-11-22T18:27:44Z,typo,Mahlo cardinal,39612,327158724,1.12,0.0467,0.0673,0.1009,0.1121,189.82.143.231,327158765,40,0,18,1,0.0,0.0,0.0,0.0,11415.0,1747.0
http://en.wikipedia.org/w/index.php?diff=327405460&oldid=327351816,2009-11-23T03:23:46Z,[[WP:UNDO|Undid]] revision 327351816 by [[Special:Contributions/ISWAK3|ISWAK3]] ([[User talk:ISWAK3|talk]]),Starstruck (Season 5),10329,326811031,1.1518,0.0032,0.0372,0.0506,0.0533,Servaimk,327054334,0,0,0,0,0.0,0.0,0.0,0.0,31700.0,3163.0
http://en.wikipedia.org/w/index.php?diff=328485803&oldid=321467508,2009-11-29T00:46:46Z,link,Robert Treat Paine (philanthropist),1607,304026473,1.1142,0.0198,0.0613,0.0873,0.0955,Chris G,327250101,0,0,36,1,0.0,0.21709697,84.0,0.0,13181.0,1338.0
http://en.wikipedia.org/w/index.php?diff=329937727&oldid=325314477,2009-12-05T21:31:09Z,/* Interpretations */,One Tin Soldier,41937,320520455,1.1418,0.053,0.076,0.0785,0.085,Oqaz,328729128,0,0,0,0,0.0,0.0,11.0,0.0,11518.0,897.0
http://en.wikipedia.org/w/index.php?diff=327779866&oldid=327014318,2009-11-25T01:28:13Z,cat key,List of Bosniaks,13759,329624727,1.0676,0.0642,0.1135,0.0794,0.0863,190.43.178.4,329625248,1,0,19,1,0.0,0.020468364,49.0,0.0,158484.0,17276.0
http://en.wikipedia.org/w/index.php?diff=326980000&oldid=326979688,2009-11-20T19:40:02Z,/* The Tomb of the TaskMaker */ fiox,TaskMaker,21006,327405227,1.1256,0.0646,0.1306,0.0833,0.0908,98.104.253.5,327405235,157,0,24,1,0.0,0.06828545,19.0,0.0,11744.0,1633.0
http://en.wikipedia.org/w/index.php?diff=329729129&oldid=319731833,2009-12-04T20:24:17Z,,Paragliding at the 2008 Asian Beach Games,5049,326322621,1.1177,0.1036,0.1244,0.1091,0.1225,92.20.112.3,327887511,143,0,17,1,0.0,inf,12.0,0.0,14213.0,45.0
http://en.wikipedia.org/w/index.php?diff=328442182&oldid=325768076,2009-11-28T20:35:24Z,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/Worldenc|Worldenc]] ([[User talk:Worldenc|talk]]) to last version by D6,"Carroll County, Kentucky",37380,328142517,1.1022,0.0632,0.1074,0.0867,0.095,Hu12,328420336,308,0,141,0,0.0,0.0,0.0,0.0,18938.0,904.0
http://en.wikipedia.org/w/index.php?diff=326931264&oldid=326930199,2009-11-20T14:30:47Z,[[WP:UNDO|Undid]] revision 326532367 by [[Special:Contributions/Jays left nut|Jays left nut]] ([[User talk:Jays left nut|talk]]),Jay Curtis,24771,326815883,1.1428,0.0638,0.1055,0.0864,0.0946,SuperHamster,326815943,0,0,177,0,0.0,0.0,0.0,0.0,9350.0,1094.0
http://en.wikipedia.org/w/index.php?diff=326943295&oldid=326943207,2009-11-20T15:52:47Z,Adding info to opening paragraph,Alexis Toth,9818,328237899,1.1199,0.0107,0.0362,0.0626,0.0668,Chiisana2,328237981,0,0,23,0,0.0,0.0,0.0,0.0,10291.0,1097.0
http://en.wikipedia.org/w/index.php?diff=327577505&oldid=294016696,2009-11-24T01:07:40Z,uploaded cover,Long Time Forgotten,17703,327477493,1.1303,0.067,0.1065,0.0796,0.0865,Mynameisthatguy,329883497,324,1,15,0,0.230769231,0.6691425999999999,8.0,0.0,35395.0,2863.0
http://en.wikipedia.org/w/index.php?diff=328437782&oldid=328273118,2009-11-28T20:10:43Z,,List of Minnesota Timberwolves seasons,7089,329487043,1.0971,0.0228,0.0717,0.1265,0.1448,Georgiamode01,329574805,91,0,13,0,0.0,0.021963347,10.0,0.0,7512.0,37.0
http://en.wikipedia.org/w/index.php?diff=328169199&oldid=328168503,2009-11-27T06:59:59Z,/* Week 8 */,Pinoy Big Brother: Double Up,7793,328663137,1.0727,0.0499,0.0902,0.0593,0.063,86.131.137.208,328835752,0,1,16,1,0.0,4.59e-06,122.0,0.0,51986.0,5288.0
http://en.wikipedia.org/w/index.php?diff=328312262&oldid=327623246,2009-11-28T03:00:15Z,,Allotropy,15322,327566691,1.1187,0.0215,0.0637,0.0541,0.0572,97.119.45.194,327601767,0,0,128,1,0.0,0.20040454,16.0,0.0,15209.0,1112.0
http://en.wikipedia.org/w/index.php?diff=329094206&oldid=319439113,2009-12-01T19:43:53Z,/* Early life */,John Bramwell,28280,327431511,1.1354,0.0122,0.0236,0.6622,1.9557,SoCalSuperEagle,327447078,30,0,167,0,0.0,inf,22.0,0.0,8705.0,745.0
http://en.wikipedia.org/w/index.php?diff=329667687&oldid=325085010,2009-12-04T14:31:29Z,{{unref}},Jayabupati inscription,41361,329019174,1.1654,0.1015,0.1789,0.175,0.2121,119.94.75.138,329019588,0,0,21,1,0.0,0.001136345,13.0,0.0,4316.0,523.0
http://en.wikipedia.org/w/index.php?diff=328526396&oldid=328492308,2009-11-29T05:10:21Z,,Nobuhiko Takada,12285,328525113,1.0504,0.031,0.0647,0.0705,0.0759,189.131.137.174,328525176,2,0,25,1,0.018181818,inf,11.0,0.0,41151.0,4551.0
http://en.wikipedia.org/w/index.php?diff=327942977&oldid=327941821,2009-11-25T22:46:13Z,Added categories,David Dodge Boyden,23805,310510218,1.1304,0.0398,0.0873,0.0626,0.0668,Luigibob,327868109,10,0,59,0,0.0,0.117716804,12.0,0.0,4785.0,533.0
http://en.wikipedia.org/w/index.php?diff=329869847&oldid=329867137,2009-12-05T13:48:49Z,[[WP:UNDO|Undid]] revision 329867137 by [[Special:Contributions/41.232.223.130|41.232.223.130]] ([[User talk:41.232.223.130|talk]])  per [[WP:EL]],Superlens,11037,321572195,1.1157,0.0532,0.0829,0.0761,0.0822,Rich Farmbrough,329980970,0,0,81,1,0.0,inf,45.0,0.0,98035.0,11006.0
