editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,size,word_count,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words,articleid,articletitle
49176,948692842,1.1027,0.0823,0.1372,0.0649,0.0695,Toddy1,948697080,360,203977.0,17156.0,1,167,0,0.0043859649122807015,62,0.0,6841099,Battle of the Tenaru
50672,949047267,1.0855,0.071,0.1644,0.0692,0.0743,2402:800:6205:519E:710E:90F2:E4E9:30F6,949047314,28,20294.0,2219.0,0,0,1,0.0,155,0.0,1528526,Purple prose
51782,949333007,1.123,0.0689,0.09300000000000001,0.0936,0.1033,LoreMaster22,949385514,66,48315.0,5131.0,0,10,0,0.0,0,0.0,4372402,Chad Hartman
49916,949416328,1.1405,0.0658,0.1282,0.0866,0.0948,203.160.181.110,949416377,7,88064.0,7919.0,0,24,1,0.0,7,0.0,14538175,Vasyl Lomachenko
46058,949456893,1.1241,0.0685,0.1212,0.0583,0.0619,82.32.158.226,949457158,8,187927.0,16607.0,0,40,1,0.0,28,0.0,23809142,Mayor–council government
46486,540009427,1.1706,0.0303,0.0909,0.3548,0.5238,EmausBot,540864784,0,8989.0,838.0,0,62,0,0.0,11,0.0,7512586,Wardrobe supervisor
50831,717490132,1.1263,0.0234,0.0333,0.062,0.0661,Ser Amantio di Nicolao,839376491,140,6078.0,846.0,1,62,1,0.02325581395348837,69,0.0,396968,Motion capture
49929,840455181,1.1452,0.1444,0.2618,0.1236,0.141,Killiondude,840796524,4,45202.0,441.0,0,112,0,0.0,42,0.0,18000464,Muhimbili University
48756,840935322,1.1289,0.0398,0.0684,0.0609,0.0649,Mariacer Cervantes,851236550,47,5396.0,683.0,0,11,1,0.0,16,0.0,17384528,Samantha Droke
47073,848898347,1.1262,0.0767,0.1062,0.0744,0.0804,Snidester,849899342,9,5489.0,447.0,0,0,0,0.0,9,0.0,22740580,Wild Grass
50480,859976171,1.1333,0.0613,0.1619,0.1286,0.1476,Mistico,885585701,0,9227.0,144.0,0,0,0,0.0,14,0.0,5203031,Singapore Press Holdings
46826,873500634,1.1288,0.0461,0.0796,0.0699,0.0751,JJMC89 bot III,906465017,31,5622.0,477.0,0,129,1,0.0,0,0.0,11547663,Mountain Vista Governor's School
49718,880063115,1.1301,0.0524,0.0896,0.0715,0.077,Malmmf,883575666,217,6335.0,340.0,0,0,0,0.0,119,0.0,2045565,Cataclysmic pole shift hypothesis
50478,885585807,1.1336,0.0602,0.16,0.1291,0.1481,BHGbot,924325450,5,9227.0,144.0,0,107,0,0.0,17,0.0,20179603,The Elephant King
49100,896802152,1.139,0.019,0.0579,0.0639,0.0683,Wildbees,896802623,4,3463.0,388.0,0,53,0,0.0,9,0.0,1266415,Meanings of minor planet names: 501–1000
51068,905471408,1.1387,0.0941,0.1393,0.0617,0.0658,Monkbot,916607526,2,17513.0,1671.0,0,169,0,0.0,125,0.0,609359,Lazy Mutha Fucka
46423,920374198,1.1265,0.048,0.1351,0.0994,0.1103,Goo3,936546078,774,2271.0,245.0,0,0,0,0.0,120,0.0,1907304,Coagulopathy
51679,921856255,1.13,0.111,0.1735,0.1055,0.1179,Maxikray,922764879,0,7886.0,1334.0,0,77,0,0.0,6,0.0,13948519,Metatron (Praxis album)
51812,926024571,1.1448,0.0733,0.1011,0.0873,0.0956,142.160.131.220,926897365,9,14596.0,1348.0,0,0,1,0.0,6,0.0,2398917,Mode of transport
51593,926903482,1.1361,0.1033,0.2556,0.1705,0.2055,DISEman,929197792,49,8412.0,826.0,0,16,0,0.0,16,0.0,2455474,Anterior cruciate ligament reconstruction
48730,928059823,1.1232,0.0385,0.0848,0.0851,0.09300000000000001,Sc2353,932195961,6,6374.0,554.0,0,78,0,0.0,16,0.0,25209120,Ros Drinkwater
46912,939049087,1.1364,0.0831,0.1759,0.1316,0.1516,TaurusEmerald,940051213,17,15795.0,615.0,0,0,0,0.0,9,0.0,25214560,Alejandro Murguía
47641,941878882,1.1386,0.0732,0.1302,0.0507,0.0534,Gogolwald,944026821,1,61227.0,5333.0,0,18,0,0.0,18,0.0,21430675,Gregorian mission
49707,942638610,1.1266,0.0465,0.0932,0.1215,0.1382,Buidhe,942981142,34,18849.0,2378.0,0,43,0,0.0,13,0.0,12174826,Lil Mama
47513,942963347,1.1520000000000001,0.0763,0.1514,0.0789,0.0857,71.167.175.5,943878927,37,88392.0,8224.0,0,15,1,0.0,68,0.0,22132872,2009–10 Israeli Premier League
46846,944581132,1.1419,0.0892,0.1327,0.1084,0.1215,60.231.12.245,945802550,1,10226.0,973.0,1,17,1,0.03125,70,0.0,22577814,The Political Cesspool
48938,944665230,1.139,0.11900000000000001,0.1961,0.1341,0.1548,Lepricavark,945519674,44,22630.0,9102.0,0,32,0,0.0,21,0.0,38487536,Ping Pong Diplomacy
50125,944980101,1.1394,0.0222,0.0353,0.0531,0.0561,192.254.105.249,944980203,2,11709.0,1463.0,0,0,1,0.0,13,0.0,13118744,Scientology
47282,945286885,1.1144,0.0468,0.095,0.0642,0.0686,S0091,945286994,131,77860.0,7157.0,1,131,0,0.01492537313432836,96,0.0,25442584,Shock Value II
50264,947502627,1.1361,0.0748,0.1474,0.1202,0.1366,Moonraker,947553727,0,14787.0,1476.0,0,16,0,0.0,11,0.0,37096443,Diary of a Wimpy Kid: Dog Days
50081,624631625,1.1340000000000001,0.0168,0.0455,0.0427,0.0445,Ohnoitsjamie,624672653,210,1975.0,243.0,0,4,0,0.0,22,0.0,1594772,Wankhede Stadium
46406,744404637,1.2464,0.0097,0.068,0.1237,0.1395,BilCat,744405021,13,15786.0,1259.0,0,17,0,0.0,9,0.0,54301,Polycystic ovary syndrome
51483,910949110,1.1253,0.1358,0.2078,0.2112,0.2676,Adventghuyt,949125445,24,8506.0,71.0,0,0,0,0.0,88,0.0,25308618,Catherine Henriette de Bourbon
50209,913509771,1.1436,0.0928,0.1539,0.0514,0.0541,Monkbot,916194225,4,32365.0,2646.0,0,161,0,0.0,144,0.0,173204,Drosophila melanogaster
49352,921142922,1.1415,0.0167,0.0591,0.0704,0.0757,Toughpigs,949159099,386,17568.0,2146.0,1,13,0,0.016260162601626018,23,0.0,22729156,Saturday Night Live (season 35)
50691,932081633,1.1186,0.0396,0.0701,0.0956,0.1057,80.233.45.213,932081739,3,4036.0,238.0,0,0,1,0.0,23,0.0,34980,1935
49276,936328153,1.1174,0.028999999999999998,0.0664,0.0473,0.0496,Mirinoth,936328472,4,7133.0,833.0,0,113,0,0.0,34,0.0,16861593,Adaeze Yobo
51105,937317745,1.0927,0.0828,0.1439,0.0877,0.0961,Kailash29792,947276914,145,8227.0,571.0,0,119,0,0.0,465,0.0,18176668,Coronal seismology
50963,938583068,1.1331,0.0643,0.1571,0.1253,0.1433,24.79.253.203,938583114,12,18131.0,452.0,0,0,1,0.0,10,0.0,387109,Fordism
49799,941969270,1.1366,0.0596,0.1065,0.0746,0.0806,2404:3C00:712F:DB00:281F:5E14:1761:A2EE,942716732,0,34622.0,3802.0,1,9,1,0.008771929824561403,20,0.0,208392,Astro Boy
46263,942742403,1.1381,0.0561,0.1153,0.0634,0.0677,2A02:C7F:C637:6300:7925:E310:987F:1C08,944679694,4,46253.0,3674.0,0,11,1,0.0,7,0.0,5973834,Youssef Rossi
50127,944018864,1.1373,0.0222,0.0358,0.0539,0.057,North Shoreman,944056572,25,11709.0,1463.0,0,135,1,0.0,27,0.0,4473402,Api (mountain)
49899,946434216,1.1312,0.0643,0.09699999999999999,0.0888,0.0975,GreenC bot,949102160,149,52467.0,4659.0,1,88,1,0.029411764705882356,244,0.0,171566,John E. Sununu
51299,947247192,1.1396,0.083,0.1835,0.0671,0.0719,2607:FB90:207C:DCD3:A552:4EA5:79F5:4D95,947339252,132,15191.0,845.0,0,0,1,0.0,111,0.0,1997397,Big Wednesday
48319,947585135,1.1522,0.0606,0.0861,0.1135,0.1281,Shon-Shon3,947585722,290,46765.0,275.0,0,58,1,0.0,15,0.0,1372520,Dion Phaneuf
51709,948503217,1.1006,0.0972,0.1421,0.0634,0.0676,ArnoldReinhold,948508383,57,186433.0,17616.0,0,39,0,0.0,83,0.0,4275498,Glenbard West High School
51186,949234086,1.1495,0.0542,0.0953,0.1114,0.1254,Andrewlumbo21,949234461,39,15227.0,1845.0,0,25,0,0.0,16,0.0,19961000,Ben Barzman
47150,698449202,1.163,0.0167,0.05,0.2069,0.2553,AnomieBOT,778740292,30,95614.0,10640.0,0,123,0,0.0,19,0.0,1218277,Robert Johnston (VC)
52119,723624737,1.1892,0.0303,0.0909,0.3871,0.6,Xqbot,723641770,8,18537.0,1833.0,0,42,0,0.0,11,0.0,1107537,S. Epatha Merkerson
50901,820532391,1.1304,0.0288,0.1078,0.0702,0.0754,Ser Amantio di Nicolao,941349020,0,2374.0,41.0,0,37,1,0.0,0,0.0,1457620,WCIU-TV
47842,825130660,1.1649,0.0035,0.0421,0.1131,0.127,Veillg1,833570342,13,25197.0,1921.0,0,0,0,0.0,28,0.0,4640880,Terry Cooke
51344,838617269,1.1246,0.046,0.0731,0.0889,0.0975,Hmains,845641895,0,5481.0,614.0,1,135,0,0.011904761904761904,16,0.0,28477035,WWE Bragging Rights
48528,878913599,1.1215,0.0734,0.1009,0.0947,0.1045,112.215.151.80,910459024,5,3870.0,280.0,0,18,1,0.0,38,0.0,25151839,Heritage Montreal
47560,927031141,1.1309,0.0412,0.0587,0.1078,0.1209,173.66.153.230,948762652,4,39955.0,4794.0,1,0,1,0.125,11,0.0,4422422,Dunbar (disambiguation)
50389,927261863,1.1412,0.0549,0.1147,0.0557,0.059000000000000004,2409:4052:88E:176B:0:0:D20:98A4,927261919,1,9882.0,793.0,1,0,1,0.012195121951219513,98,0.0,14193651,Mangral
52064,930781489,1.0891,0.0556,0.0981,0.0707,0.0761,Monkbot,932976715,3,20132.0,2125.0,0,126,0,0.0,37,0.0,730592,Rafael Benítez
57586,930781489,1.0891,0.0556,0.0981,0.0707,0.0761,Monkbot,932976715,3,20132.0,2125.0,0,126,0,0.0,37,0.0,5038357,Storfrøyningen
65132,930781489,1.0891,0.0556,0.0981,0.0707,0.0761,Monkbot,932976715,3,20132.0,2125.0,0,126,0,0.0,37,0.0,18413874,Deerhurst Resort
46915,933807592,1.1219,0.0815,0.1051,0.0824,0.0898,Andrej.yo,936401437,34,5814.0,363.0,0,0,1,0.0,24,0.0,24093,Palestinian National Authority
52062,938729866,1.0891,0.0556,0.0981,0.0707,0.0761,JJMC89 bot III,939131825,21,20132.0,2125.0,0,121,1,0.0,16,0.0,730592,Rafael Benítez
57584,938729866,1.0891,0.0556,0.0981,0.0707,0.0761,JJMC89 bot III,939131825,21,20132.0,2125.0,0,121,1,0.0,16,0.0,3266460,Terrell Forbes
65130,938729866,1.0891,0.0556,0.0981,0.0707,0.0761,JJMC89 bot III,939131825,21,20132.0,2125.0,0,121,1,0.0,16,0.0,408092,Mary Celeste
48890,947182593,1.135,0.0756,0.1056,0.0489,0.0514,Jarble,948574967,4,51464.0,5215.0,0,14,0,0.0,116,0.0,14574935,Craigs Dolmen
51399,947545300,1.1322,0.0816,0.1348,0.0729,0.0786,Sillyfolkboy,947683628,60,60659.0,4670.0,0,89,0,0.0,23,0.0,21313881,The Amazing Race 15
53954,947545300,1.1322,0.0816,0.1348,0.0729,0.0786,Sillyfolkboy,947683628,60,60659.0,4670.0,0,89,0,0.0,23,0.0,7165373,Camille Chen
47199,947729282,1.1276,0.0738,0.1234,0.0666,0.0713,Vsmith,947729644,1,53723.0,4776.0,1,12,0,0.06976744186046513,35,0.0,4337027,Kramer Guitars
63004,947729282,1.1276,0.0738,0.1234,0.0666,0.0713,Vsmith,947729644,1,53723.0,4776.0,1,12,0,0.06976744186046513,35,0.0,21581530,Innerbelt Bridge
51473,948684528,1.0688,0.0694,0.1275,0.0774,0.0839,Kolyan.Mescher,949306531,23,30879.0,2916.0,0,14,1,0.0,12,0.0,12495,Grover Cleveland
46964,948742997,1.1212,0.0649,0.1064,0.0572,0.0607,Mad Dog Manny,948743111,0,92199.0,9488.0,0,0,1,0.0,18,0.0,60155,She Done Him Wrong
48743,949125616,1.1506,0.0738,0.1311,0.0928,0.1023,Wdurbin0010,949125728,4,28935.0,1007.0,0,13,0,0.0,33,0.0,15065469,The Barna Group
51626,327867365,1.2309,0.0024,0.0024,0.0217,0.0222,WTucker,329386495,32,599.0,80.0,0,9,0,0.0,25,0.0,36906627,Rihanna 2006 Tour
48014,564530544,1.1877,0.0222,0.0667,0.2558,0.3333,Widefox,647870015,16,72963.0,8073.0,0,79,0,0.0,9,0.0,31632534,History of the Eastern Roman Empire
49517,597749690,1.1740000000000002,0.1042,0.125,0.2791,0.375,Tassedethe,597749743,13,1578.0,180.0,0,47,0,0.0,16,0.0,1059768,Cattle feeding
52120,654541942,1.1846,0.0385,0.0769,0.44,0.7333,Xqbot,723624737,8,18537.0,1833.0,0,50,0,0.0,10,0.0,1107537,S. Epatha Merkerson
48174,766346583,1.1331,0.0286,0.0792,0.0533,0.0563,Pvmoutside,817609906,1,4285.0,369.0,0,20,0,0.0,19,0.0,434500,Musée des Arts et Métiers
49998,805510980,1.1159999999999999,0.0288,0.0905,0.0742,0.0801,Rich Farmbrough,922521296,16,1354.0,67.0,0,12,1,0.0,18,0.0,41736218,"Madras State legislative assembly election, 1952"
50360,837416855,1.1228,0.0424,0.066,0.0609,0.0648,ExRat,861654735,2,2416.0,217.0,1,0,0,0.028571428571428567,18,0.0,13472123,Barbara Colley
46549,846478259,1.1211,0.0363,0.1004,0.0541,0.0572,Mr. Guye,864171662,8,3212.0,259.0,0,123,1,0.0,20,0.0,127393,"West Islip, New York"
47054,847525366,1.1504,0.1019,0.157,0.106,0.1184,JHunterJ,862465090,65,791.0,88.0,0,32,0,0.0,15,0.0,38388973,2009 in British music
46559,868645933,1.1472,0.0076,0.0421,0.0907,0.0997,Tassedethe,914465668,19,416.0,49.0,0,14,0,0.0,19,0.0,37614644,Kalvakuntla Chandrashekar Rao
51243,886305666,1.1277,0.0443,0.0935,0.1261,0.1442,206.57.220.43,886306402,20,14424.0,1401.0,0,0,1,0.0,12,0.0,20405,Miles Davis
48333,898243188,1.1305,0.0995,0.1582,0.096,0.1062,"\Martin \""\""The Guru\""\""\""""",913591143,0,7038.0,612.0,1,42,1,0.008620689655172414,47,0.0,12174210,List of schools in the Bay of Plenty Region
47252,908549838,1.1465,0.0714,0.1436,0.0686,0.0737,Nightscream,908553546,1,39253.0,3544.0,1,126,0,0.3333333333333333,12,0.0,21960381,2009 ATP World Tour Finals – Singles
48561,915939015,1.1441,0.036000000000000004,0.0537,0.0855,0.0935,2601:187:4402:4430:B8F7:A424:450C:6AF9,915939750,0,12077.0,1081.0,0,19,1,0.0,8,0.0,9580660,1951 NBA All-Star Game
48609,924685288,1.1133,0.0266,0.0467,0.0673,0.0722,31.205.94.27,938096514,30,13113.0,1734.0,0,10,1,0.0,21,0.0,288281,Astral projection
50694,931968033,1.1186,0.0382,0.0687,0.0952,0.1052,2001:BB6:43D1:6158:1D5:371B:BBC9:B9FF,932013035,9,4036.0,238.0,0,0,1,0.0,16,0.0,1427608,Transliteration of Ancient Egyptian
47357,936063016,1.147,0.0476,0.0763,0.057999999999999996,0.0616,Jay D. Easy,936064811,13,24897.0,3096.0,0,2,1,0.0,67,0.0,91758,"Coffee County, Tennessee"
60622,936063016,1.147,0.0476,0.0763,0.057999999999999996,0.0616,Jay D. Easy,936064811,13,24897.0,3096.0,0,2,1,0.0,67,0.0,1362558,Porfirio Lobo Sosa
51221,937020468,1.1053,0.055999999999999994,0.1028,0.1023,0.114,Eerie Holiday,937020562,35,74822.0,8020.0,1,40,1,0.01948051948051948,232,0.0,4613549,Cladymore
49274,940168963,1.1164,0.0286,0.0694,0.0469,0.0492,DePiep,945064768,0,7133.0,833.0,0,43,0,0.0,25,0.0,16861593,Adaeze Yobo
49537,940785043,1.1321,0.0521,0.1081,0.0583,0.0619,2600:387:5:80D:0:0:0:86,941189713,19,78361.0,7747.0,0,256,1,0.0,8,0.0,397713,Darts
50486,940785043,1.1321,0.0521,0.1081,0.0583,0.0619,2600:387:5:80D:0:0:0:86,941189713,19,78361.0,7747.0,0,256,1,0.0,8,0.0,14534297,Deviance (sociology)
46509,941643682,1.1528,0.0599,0.083,0.0909,0.0999,Edhac-Edham,946639820,101,41891.0,3339.0,0,30,1,0.0,20,0.0,24898375,For Your Entertainment (song)
46186,942251059,1.1324,0.0527,0.0977,0.0731,0.0789,Saunderson Anreef,943237699,8,12881.0,1255.0,0,29,1,0.0,9,0.0,756107,Geno Auriemma
46143,945129812,1.112,0.1043,0.1616,0.0681,0.0731,Stepho-wrs,945194095,2,29689.0,2810.0,0,199,1,0.0,33,0.0,2295079,Devil Kings
49705,945395175,1.1258,0.0455,0.0906,0.1247,0.1425,MorningThoughts,946630733,20,18849.0,2378.0,0,59,0,0.0,12,0.0,12174826,Lil Mama
48348,946073091,1.1019,0.0508,0.0864,0.0618,0.0658,Tdslk,946073209,529,95381.0,10310.0,0,44,0,0.0,0,0.0,2656906,Paper Bag Records
49374,947448358,1.1112,0.0008,0.0424,0.0957,0.1058,Clemens Schmillen,949100723,24,8944.0,1238.0,0,0,1,0.0,14,0.0,1324703,Oded Fehr
49452,948246682,1.1383,0.0687,0.13699999999999998,0.078,0.0846,72.83.173.97,948246710,1,16057.0,1324.0,0,0,1,0.0,0,0.0,42781631,Eurasian Sparrowhawk
48534,948989501,1.1418,0.0934,0.1329,0.0582,0.0618,Guest2625,949227968,6,57841.0,6065.0,0,18,0,0.0,10,0.0,1785401,Lowestoft railway station
63292,948989501,1.1418,0.0934,0.1329,0.0582,0.0618,Guest2625,949227968,6,57841.0,6065.0,0,18,0,0.0,10,0.0,10485357,Natalie Dormer
45998,423464203,1.1909999999999998,0.0294,0.0588,0.3939,0.619,RussBot,427111774,7,140260.0,16345.0,0,55,0,0.0,9,0.0,26409901,"Lincoln High School (Tallahassee, Florida)"
50551,452067961,1.1101,0.0264,0.1291,0.1108,0.1247,Robertgreer,474571539,56,130411.0,1466.0,0,0,0,0.0,11,0.0,15449759,The Mr. Men Show
46082,601253797,1.1641,0.0943,0.1132,0.2708,0.3611,EmausBot,872397600,0,10193.0,187.0,0,77,0,0.0,9,0.0,1058762,Six Mile Lake (Alaska)
48057,745766390,1.125,0.0692,0.1125,0.0838,0.0914,Look2See1,785878995,6,3563.0,250.0,0,20,0,0.0,16,0.0,1083031,Lordi
51305,787312380,1.1405,0.0188,0.0398,0.064,0.0683,SporkBot,787522448,53,1876.0,187.0,0,93,0,0.0,53,0.0,14301541,B roads in Zone 5 of the Great Britain numbering scheme
48457,844516383,1.1238,0.0651,0.10400000000000001,0.1309,0.1506,Bzeman4,866790048,0,7586.0,806.0,0,14,0,0.0,0,0.0,510628,Bora Bora
47264,901347100,1.1407,0.0775,0.1012,0.1045,0.1167,HandsomeFella,917744956,1,5428.0,239.0,0,0,0,0.0,17,0.0,31927694,Metamaterial antennas
51038,901834505,1.135,0.0599,0.0971,0.1034,0.1153,ZL10,903950728,34,32891.0,3138.0,0,63,0,0.0,17,0.0,1090913,Kanbun (era)
51126,915033556,1.149,0.0798,0.122,0.0703,0.0756,Tassedethe,921615529,45,41914.0,4398.0,0,4,0,0.0,17,0.0,251478,Quadratic form
48933,916875400,1.1375,0.0359,0.0709,0.0731,0.0789,Freddyballo,926609662,6,13748.0,1775.0,0,0,0,0.0,10,0.0,588551,List of typefaces
50491,917064624,1.145,0.0477,0.1462,0.0895,0.0983,InternetArchiveBot,931262304,61,17145.0,1209.0,0,67,0,0.0,59,0.0,265083,Solomon Islands
51500,919430814,1.1346,0.061,0.1076,0.0783,0.0849,Coltsfan,937279649,0,9886.0,888.0,0,0,0,0.0,0,0.0,17627646,8 Films & More
47646,925179922,1.1411,0.0622,0.1212,0.07200000000000001,0.0776,Unreal7,928105609,0,19392.0,1997.0,1,0,0,0.02127659574468085,14,0.0,12809129,Spirit (Leona Lewis album)
51137,925833651,1.1395,0.0797,0.10400000000000001,0.122,0.1389,Jpp858,928628767,0,61613.0,5540.0,0,0,0,0.0,8,0.0,25223368,Rootdown
51677,927358006,1.1304,0.11199999999999999,0.1758,0.1033,0.1152,Kapibara100,930037525,0,7886.0,1334.0,0,36,0,0.0,0,0.0,13948519,Metatron (Praxis album)
51980,928468730,1.1473,0.0813,0.1602,0.0778,0.0844,Bradygmiller,938843714,123,20618.0,1701.0,0,13,0,0.0,124,0.0,5363082,List of Italian exonyms in Dalmatia
67791,928468730,1.1473,0.0813,0.1602,0.0778,0.0844,Bradygmiller,938843714,123,20618.0,1701.0,0,13,0,0.0,124,0.0,3432855,Ghost of Christmas Present
46228,930229777,1.129,0.0721,0.1045,0.0555,0.0588,The Nth User,938901204,19,29514.0,3146.0,0,35,1,0.0,19,0.0,173131,Glossary of Islam
46132,933169641,1.1406,0.0509,0.0874,0.0505,0.0532,BeepThisIsNotaTest,936830146,96,27722.0,3849.0,0,153,0,0.0,56,0.0,562456,The Outsiders (novel)
50089,936721386,1.1172,0.0561,0.0831,0.0891,0.0978,WikiCleanerBot,937086624,1,3566.0,396.0,0,94,0,0.0,21,0.0,4754483,John Grabow
49819,940698846,1.0891,0.044000000000000004,0.0819,0.059000000000000004,0.0626,DavidBrooks,940699566,0,24891.0,3140.0,0,132,0,0.0,0,0.0,20083675,Z88 FEM software
51157,945457946,1.0707,0.0364,0.1051,0.0533,0.0564,119.155.36.215,945472396,238,30371.0,3349.0,1,46,1,0.025423728813559324,102,0.0,95708,"Hodgeman County, Kansas"
47112,945535568,1.1314,0.0606,0.1123,0.0832,0.0908,Hiddenstranger,946269803,39,10621.0,1084.0,0,0,0,0.0,18,0.0,1961039,Karl Dietrich Bracher
51369,946066683,1.1379,0.0798,0.1792,0.1106,0.1243,50.26.172.216,946066731,1,80637.0,2573.0,0,0,1,0.0,6,0.0,2970574,Ottawa Auditorium
52073,946288272,1.1475,0.0485,0.0812,0.06,0.0638,Commuter3,946557934,2,49871.0,5855.0,1,56,0,0.05263157894736842,20,0.0,2303880,Family planning in Iran
47270,947423379,1.1366,0.0266,0.0465,0.033,0.0341,Larry Hockett,947423690,39,14275.0,1688.0,1,141,1,0.008130081300813009,17,0.0,20853515,Forman Hatfield
51182,947845669,1.1546,0.0787,0.1429,0.0549,0.0581,GreenC bot,948450411,26,60801.0,4907.0,1,75,1,0.00796812749003984,140,0.0,22419684,2009–10 Libyan Premier League
46513,947883019,1.0987,0.0937,0.1475,0.0822,0.0895,San Francisco,947891053,3,135599.0,10684.0,0,26,1,0.0,24,0.0,25220488,Telephone (song)
50592,948325803,1.1507,0.0853,0.1531,0.0572,0.0607,117.207.117.122,948328096,1099,39275.0,3607.0,1,13,1,0.014492753623188406,197,0.0,25187705,Ho Ho Ho (film)
47773,948544880,1.1343,0.0583,0.1242,0.0819,0.0892,Keith D,949491083,0,33610.0,2755.0,0,20,1,0.0,0,0.0,705858,Chris Weitz
49919,949300604,1.1388,0.0657,0.128,0.0867,0.0949,Subwaymuncher,949400906,47,88064.0,7919.0,0,173,0,0.0,0,0.0,23541593,2008 WAFU U-20 Championship
50038,367002155,1.2109999999999999,0.0638,0.1915,0.1026,0.1111,JDDJS,405577290,8,44516.0,498.0,0,64,0,0.0,15,0.0,753703,Xiamen University
49944,572800886,1.1202,0.0787,0.0993,0.1586,0.1883,Fram,574742562,3,2159.0,53.0,0,89,0,0.0,19,0.0,25147106,Out of the Blue (Alison Brown album)
50669,656031679,1.1214,0.1166,0.1755,0.1095,0.1229,Deejayk,691393477,2,2206.0,51.0,0,25,0,0.0,12,0.0,21242497,Rebirth (Lil Wayne album)
47317,794506953,1.1473,0.1094,0.1114,0.1323,0.1525,BrownHairedGirl,918905749,1,9425.0,1209.0,0,82,0,0.0,23,0.0,3522778,Jennifer Lopez discography
47055,823982684,1.1504,0.1019,0.157,0.106,0.1184,2604:2000:1281:41D4:0:F25C:8A26:6556,847525366,0,791.0,88.0,1,170,1,0.06666666666666668,15,0.0,38388973,2009 in British music
51900,864342287,1.1244,0.0044,0.0352,0.1005,0.1117,Debartolo2917,883545604,43,1686.0,189.0,1,16,0,0.16666666666666666,8,0.0,63032,Southwest Airlines
51385,869763052,1.1235,0.1213,0.218,0.1494,0.1757,FMPG15,869766655,49,11082.0,105.0,0,0,0,0.0,16,0.0,38344035,Fridtjof Nansen class frigate
50867,881112423,1.1397,0.0674,0.1378,0.0949,0.1048,PorkchopGMX,881112714,4,15667.0,1683.0,0,29,0,0.0,14,0.0,25221999,Lake Osveya
50689,901028497,1.1349,0.0678,0.1077,0.0943,0.1041,JJMC89 bot III,901358671,2,6615.0,395.0,0,168,1,0.0,13,0.0,34980,1935
47277,902422527,1.1388,0.0555,0.0826,0.0785,0.0851,Tom.Reding,916381413,6,17619.0,1220.0,0,120,1,0.0,136,0.0,3245452,Charkhi Dadri
51424,903889824,1.0852,0.0625,0.1499,0.1086,0.1218,Fenix down,903889905,0,32882.0,1282.0,1,65,1,0.01,64,0.0,2740538,Orchard Square
47594,914753809,1.1375,0.0869,0.1137,0.1285,0.1475,47.74.226.110,914753894,127,34710.0,4288.0,1,22,1,0.01694915254237288,21,0.0,2655198,Harry Partch's 43-tone scale
48245,928998588,1.1498,0.0594,0.1082,0.0692,0.0743,Hotbutter,928998819,1,56820.0,5475.0,0,0,0,0.0,10,0.0,6159438,DeWayne Wise
54284,928998588,1.1498,0.0594,0.1082,0.0692,0.0743,Hotbutter,928998819,1,56820.0,5475.0,0,0,0,0.0,10,0.0,14277334,Twilight (2008 film)
65708,928998588,1.1498,0.0594,0.1082,0.0692,0.0743,Hotbutter,928998819,1,56820.0,5475.0,0,0,0,0.0,10,0.0,644510,Bob Dornan
49418,935030144,1.1446,0.0525,0.0827,0.0531,0.055999999999999994,174.57.4.136,935030188,0,28268.0,4228.0,0,11,1,0.0,15,0.0,25176543,Latins (Italic tribe)
51193,940507828,1.1347,0.0428,0.0966,0.0977,0.1083,Royroque4,941848229,111,19771.0,2467.0,0,13,0,0.0,13,0.0,20119714,Short track speed skating at the 2010 Winter Olympics
48131,941883473,1.1081,0.0059,0.0402,0.11699999999999999,0.1324,Whisperjanes,944499716,1,14173.0,1178.0,0,8,0,0.0,17,0.0,2255892,Gymnastics at the Summer Olympics
51959,942708127,1.1409,0.0521,0.0922,0.047,0.0493,2601:81:4200:6CD0:F53A:9FAB:6D58:E77F,944129694,13,70309.0,7723.0,1,19,1,0.010309278350515464,102,0.0,6611116,Lincoln Liberty engine
46505,944711676,1.1749,0.0041,0.0332,0.0812,0.08800000000000001,2405:204:20E:3E8C:0:0:1552:20AD,944712099,6,363.0,33.0,0,0,1,0.0,22,0.0,13839,Heavy metal
51189,945688031,1.1494,0.0542,0.0952,0.1115,0.1255,2605:6001:E040:AA00:4445:EC5F:1913:7099,945688131,9,15227.0,1845.0,1,14,1,0.125,12,0.0,29604598,Tepper de Ferguson
48918,299510733,1.1429,0.0671,0.1022,0.1064,0.1186,D6,299858163,1,4818.0,195.0,0,19,0,0.0,66,0.0,11512180,Hi-5 (Australian TV series)
52135,568960806,1.1788,0.0084,0.0588,0.3097,0.44299999999999995,Gazoth,888287598,12,49468.0,3956.0,0,15,0,0.0,9,0.0,24809973,Hispanism
47813,811333352,1.1313,0.0371,0.0683,0.075,0.0811,Bearcat,893267602,1,3959.0,429.0,0,136,0,0.0,16,0.0,19137,Malta
49492,811881111,1.1187,0.1183,0.1871,0.0734,0.0792,Vaselineeeeeeee,828008556,0,8394.0,262.0,0,15,0,0.0,0,0.0,969138,Chi Cheng (musician)
