editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words,character_distribution
10968,327849817,1.0768,0.0351,0.0617,0.068,0.0729,Rich Farmbrough,327876829,0,0,74,1,0.0,5.0,0.0,0.0
36713,327527914,1.0839,0.0634,0.1112,0.098,0.1087,173.81.93.184,327676484,15,0,0,1,0.0,116.0,0.0,0.002601282
32395,326901132,1.0692,0.0486,0.0909,0.0785,0.0852,Anna Lincoln,326901147,7,0,119,1,0.0063694269999999996,25.0,0.0,0.00025699999999999996
25762,328698535,1.0862,0.0119,0.0296,0.038,0.0395,Xanderliptak,328762243,69,0,14,0,0.015037594,13.0,0.0,0.11266679
18220,326829799,1.1264,0.0733,0.204,0.0406,0.0423,Babbage,326830673,487,0,18,0,0.0,309.0,0.0,inf
30811,317578525,1.1453,0.0233,0.0335,0.0515,0.0543,Elenasym,327039562,1,0,22,0,0.029585799,16.0,0.0,0.010224236
36263,327950245,1.1356,0.0433,0.0783,0.0771,0.0836,7&6=thirteen,327950532,157,0,155,1,0.0,74.0,0.0,inf
42560,326447828,1.1388,0.057,0.1489,0.1201,0.1365,69.153.221.50,329154895,577,0,13,1,0.0,34.0,0.0,0.55545783
28080,327783055,1.1004,0.0471,0.1002,0.0717,0.0772,Hadrianheugh,327783423,24,0,17,0,0.0,13.0,0.0,inf
41646,328578199,1.1345,0.0327,0.0767,0.066,0.0707,91.48.49.211,328578362,0,0,17,1,0.0,15.0,0.0,0.0
21594,327781013,1.1271,0.0693,0.1473,0.098,0.1087,72.200.215.201,327977313,0,0,18,1,0.0,0.0,0.0,0.0
17635,318297755,1.1465,0.0122,0.0305,0.0421,0.0439,86.133.234.223,327212128,96,1,0,1,0.0,17.0,0.0,inf
16852,328207096,1.0955,0.0299,0.0585,0.06,0.0639,24.141.78.181,328280942,4,1,15,1,0.0,4.0,0.0,inf
1281,329167322,1.0976,0.0625,0.10400000000000001,0.0677,0.0726,Picolotto,329172944,12,0,17,0,0.0,109.0,0.0,0.47280657
33304,329772890,1.1353,0.034,0.0605,0.0894,0.0982,68.199.229.106,329773117,33,0,16,1,0.0,31.0,0.0,inf
25271,318538699,1.127,0.0305,0.0765,0.0984,0.1091,206.221.36.10,326996705,8,1,0,1,0.0,18.0,0.0,inf
10058,327972860,1.0586,0.0284,0.0592,0.0559,0.0593,Brancojuan,328351122,112,0,10,0,0.0,16.0,0.0,inf
19936,327469893,1.1006,0.055999999999999994,0.121,0.0956,0.1057,Pyrrhus16,327710900,18,0,27,0,0.0,37.0,0.0,0.25438946
22025,326622794,1.1451,0.0475,0.0867,0.0711,0.0765,174.23.150.41,327081130,88,0,31,1,0.01980198,102.0,0.0,inf
27212,326915450,1.1275,0.0576,0.1022,0.077,0.0834,EchetusXe,326917603,0,0,11,0,0.0,0.0,0.0,0.0
31599,328004154,1.0704,0.051,0.0852,0.0909,0.1,Nicolas1981,328006865,1,0,62,0,0.0,0.0,0.0,0.0
26861,328361118,1.1254,0.013000000000000001,0.0268,0.0362,0.0376,Ktranas,328361259,30,0,15,0,0.0,0.0,0.0,0.0
42537,313415789,1.141,0.0482,0.0665,0.0604,0.0642,4th-otaku,328037172,63,0,65,1,0.0,26.0,0.0,inf
41405,328066684,1.1364,0.0193,0.0358,0.0407,0.0424,Phil Boswell,328074205,23,0,4,1,0.0,16.0,0.0,inf
4330,313555305,1.1303,0.0893,0.1212,0.0949,0.1047,Ground Zero,329807915,14,0,0,1,0.0,16.0,0.0,inf
40103,326734500,1.1274,0.0354,0.07400000000000001,0.1196,0.1356,189.82.31.241,327686495,84,0,0,1,0.0,14.0,0.0,0.24626304
116,328604206,0.0,1.0,1.0,1.0,1.0,Tide rolls,328604347,26,0,123,1,0.0,9.0,0.0,inf
18159,329739995,1.1432,0.033,0.0591,0.0553,0.0586,205.154.44.2,329740362,84,1,44,1,0.0,28.0,0.0,inf
36206,327621548,1.1279,0.0841,0.1804,0.1032,0.115,Piemann16,327621651,101,0,34,0,0.0,67.0,0.0,inf
45390,326332734,1.1395,0.0426,0.0761,0.0751,0.0812,Martarius,327545961,0,0,18,0,0.0,13.0,0.0,0.0
10367,313823507,1.1425,0.0004,0.0534,0.133,0.1534,Kyle1278,327899132,14,0,29,0,0.0,14.0,0.0,inf
43185,327038868,1.1402,0.0506,0.0772,0.0563,0.0597,Rovington,327039018,18,0,0,0,0.0,0.0,0.0,0.0
38992,327530993,1.1329,0.0314,0.0539,0.0762,0.0824,68.152.64.2,327531292,0,0,0,1,0.125,23.0,0.0,0.08102592
8937,327381022,1.1201,0.0277,0.0404,0.0397,0.0414,95.143.224.59,327381917,12,0,13,1,0.032258065,44.0,0.0,inf
43008,326765416,1.1391,0.0669,0.1111,0.1307,0.1503,75.66.60.231,326997540,56,0,16,1,0.035714286,10.0,0.0,0.019147553
28813,327671005,1.1288,0.0501,0.0697,0.0729,0.0786,Jim236,327672085,1,0,24,0,0.0,10.0,0.0,inf
4416,328241200,1.1303,0.146,0.2253,0.2255,0.29100000000000004,Darius Dhlomo,328241511,13,0,0,1,0.0,13.0,0.0,inf
15770,320298169,1.1338,0.0781,0.1115,0.0788,0.0856,Rich Farmbrough,328532510,0,0,74,1,0.0,17.0,0.0,0.0059459759999999995
12085,323155885,1.1364,0.0307,0.0482,0.0451,0.0473,128.189.205.89,327362330,18,1,0,1,0.0,60.0,0.0,0.048314024000000004
33900,326779145,1.1228,0.0436,0.0999,0.0877,0.0961,Siquisloco,327610529,45,0,0,0,0.0,100.0,0.0,0.30977964
12485,322546754,1.0991,0.0673,0.1134,0.0809,0.08800000000000001,Smjg,327638464,0,0,20,0,0.0,0.0,0.0,0.0
10866,325234038,1.1413,0.0182,0.023,0.0732,0.079,PKT,328204386,0,0,44,0,0.0,0.0,0.0,0.0
423,329202300,1.0822,0.1,0.1489,0.0741,0.08,Sephia karta,329269500,9,0,208,1,0.0,70.0,0.0,0.12505360000000001
31956,306208936,1.1523,0.0225,0.0783,0.0621,0.0661,Rich Farmbrough,329083741,15,0,74,1,0.0078125,73.0,0.0,0.00394119
16129,293527205,1.1541,0.0185,0.0451,0.1052,0.1174,Grafen,328596663,21,0,8,0,0.0,15.0,0.0,inf
26004,328380550,1.2079,0.0556,0.1667,0.75,2.4,Nancy,328380629,2,0,25,0,0.0,10.0,0.0,0.048451867
14914,329717659,1.0975,0.0497,0.0946,0.07200000000000001,0.0776,Rodhullandemu,329718379,0,0,158,0,0.0,9.0,0.0,0.019748807
33031,327348350,1.0943,0.0306,0.1198,0.1534,0.1812,69.221.167.100,327348665,33,0,0,1,0.0,17.0,0.0,inf
28971,327893649,1.1359,0.0606,0.1452,0.0536,0.0566,PenguinJockey,327893721,4,0,7,0,0.074074074,13.0,0.0,0.088897824
6156,329197365,1.1136,0.0402,0.0887,0.0653,0.0698,Alynna Kasmira,329925506,122,0,13,1,0.0,40.0,0.0,inf
5533,329452940,1.1387,0.0293,0.0631,0.0834,0.091,WikiTome,329459477,109,0,46,0,0.0,43.0,0.0,inf
30946,327357505,1.1361,0.0309,0.0508,0.07400000000000001,0.0799,Brandonbuckner,327357560,9,0,24,0,0.0,13.0,0.0,inf
41893,323642278,1.1320000000000001,0.0163,0.0517,0.0665,0.0712,69.146.192.45,328524248,0,0,0,1,0.0,0.0,0.0,0.0
8343,329627616,1.1375,0.0033,0.02,0.0368,0.0382,BuickCenturyDriver,329627653,1,0,8,0,0.0,11.0,0.0,0.005001442
19469,327056307,1.1285,0.0054,0.0213,0.1025,0.1141,Bounceback,327056626,187,0,0,0,0.0,12.0,0.0,inf
37871,316936756,1.1039,0.0757,0.1113,0.0963,0.1064,Oqaz,328711162,0,0,0,0,0.0,17.0,0.0,0.0
31794,318841394,1.1831,0.0026,0.0129,0.0503,0.053,Eagle4000,328821966,2,0,25,0,0.0,6.0,0.0,0.12036192400000001
31521,327726173,1.1634,0.0064,0.0282,0.0408,0.0425,Albin H-L,327850778,9,0,21,1,0.0,10.0,0.0,0.50322443
42693,327260624,1.2056,0.04,0.08,0.4167,0.6667,Apothecia,327261191,4,0,55,0,0.0,24.0,0.0,inf
9812,326585190,1.0708,0.0375,0.0653,0.0579,0.0614,75.9.214.167,328520529,74,1,0,1,0.0,127.0,0.0,0.001063373
36881,326905240,1.0597,0.0281,0.0529,0.0374,0.0388,Serendipodous,327344213,136,0,43,0,0.012820513,16.0,0.0,0.007476033000000001
13678,327510143,1.0931,0.0339,0.0651,0.0687,0.0738,Sift&Winnow,327510999,29,0,140,1,0.036697247999999995,27.0,0.0,inf
9743,326933881,1.1321,0.0288,0.040999999999999995,0.0689,0.07400000000000001,John Paul Parks,327392804,4,0,13,1,0.0125,17.0,0.0,0.001175942
13931,328580331,1.0916,0.0353,0.0861,0.0838,0.0914,92.27.16.85,328635733,28,1,13,1,0.0,17.0,0.0,0.000734
941,326815637,1.1389,0.0734,0.1619,0.1468,0.172,Wcquidditch,327341091,3,0,29,0,0.0,17.0,0.0,0.05324472
8589,326968831,1.1483,0.0062,0.1558,0.1316,0.1515,Fuelsaver,327010387,38,0,82,0,0.0,16.0,0.0,0.30762282
38391,328310150,1.1315,0.0421,0.0654,0.0829,0.0904,Billy Hathorn,328310299,0,0,0,1,0.02,22.0,0.0,0.0
42877,324237315,1.1305,0.0328,0.09300000000000001,0.0678,0.0727,Lorddragyn,329608222,0,0,0,0,0.0,22.0,0.0,0.0
21005,329913404,1.1139,0.0476,0.1227,0.1197,0.136,Orcaborealis,329913672,1,0,34,0,0.0,11.0,0.0,0.003117482
31596,304691987,1.1403,0.0149,0.0279,0.0577,0.0612,64.229.174.112,326832254,1,0,10,1,0.007575758,15.0,0.0,2.3899999999999998e-05
25880,317876760,1.1207,0.124,0.2337,0.10300000000000001,0.1147,78.52.206.131,328353617,183,0,12,1,0.0,22.0,0.0,0.61809105
10953,292429123,1.1116,0.0252,0.0407,0.0622,0.0663,American Eagle,327584911,7,0,138,1,0.0,10.0,0.0,0.105535924
2220,319483321,1.1394,0.0489,0.063,0.0773,0.0837,Ealdgyth,328729521,9,0,84,0,0.0,18.0,0.0,0.11605865
34277,266211769,1.1423,0.0267,0.0652,0.0528,0.0557,78.32.143.113,326792534,23,0,21,1,0.0,24.0,0.0,inf
25669,326867627,1.1477,0.0288,0.0677,0.0528,0.0557,Black Tusk,327187084,19,0,20,1,0.0,24.0,0.0,inf
3762,327877470,1.1047,0.065,0.1846,0.0869,0.0952,Angelo De La Paz,327877537,14,0,18,1,0.0,15.0,0.0,1.0168108
28830,326859943,1.1394,0.0007,0.0174,0.1548,0.1832,203.87.176.19,327593524,46,0,7,1,0.0,8.0,0.0,inf
35010,329861776,1.1037,0.0705,0.1161,0.0986,0.1094,62.163.119.194,329889874,14,0,86,1,0.0,14.0,0.0,0.009626216
16641,328188077,1.0479,0.0374,0.0644,0.0689,0.0739,Ironboy11,328188173,19,0,0,0,0.0,9.0,0.0,inf
3061,324989508,1.1457,0.0343,0.0731,0.0566,0.06,81.132.207.24,328440985,12,1,24,1,0.0,30.0,0.0,0.279134
38459,328517907,1.1491,0.0034,0.013999999999999999,0.0438,0.0458,71.241.19.84,328518039,1,0,0,1,0.0068259390000000005,19.0,0.0,2.16e-07
27509,329772083,1.1231,0.0363,0.0833,0.0983,0.109,72.214.240.239,329772303,9,0,17,1,0.0,12.0,0.0,0.29300645
8315,317458263,1.1379,0.0403,0.0908,0.0686,0.0736,60.48.86.241,328833067,0,0,14,1,0.0,28.0,0.0,0.078652225
8736,327442280,1.1108,0.019,0.0289,0.0917,0.1009,Er-vet-en,327458505,0,0,13,1,0.0,0.0,0.0,0.0
9823,329737955,1.1332,0.0184,0.0398,0.0742,0.0801,Epstanzer,329738617,108,0,10,0,0.0,10.0,0.0,inf
35783,325978225,1.0773,0.0418,0.0768,0.1049,0.1172,Kibibo,327831002,5,0,0,0,0.0,10.0,0.0,inf
8276,327130191,1.1324,0.0369,0.0755,0.07,0.0752,XLinkBot,327131176,148,0,173,0,0.0,0.0,0.0,0.0
14445,326237037,1.1387,0.0806,0.1211,0.0856,0.0935,Jimbo online,327376538,2,0,26,1,0.0,8.0,0.0,0.044451762
5850,301257297,1.1232,0.0762,0.1146,0.0807,0.0877,79.177.124.20,327152000,19,0,0,1,0.0,15.0,0.0,0.012300428
11774,329750596,1.1223,0.0653,0.1449,0.084,0.0915,El3ctr0nika,329750691,12,0,0,0,0.0,12.0,0.0,inf
26373,326958299,1.1438,0.047,0.0997,0.061,0.065,Gungadin,326964805,0,0,143,0,0.0,95.0,0.0,inf
21083,326852309,1.0674,0.0257,0.0683,0.066,0.0707,Elphion,326854772,176,0,3,0,0.0,18.0,0.0,inf
20787,328167259,1.1005,0.0413,0.0966,0.0746,0.0807,Bionicshane,328167919,391,0,7,0,0.0,12.0,0.0,inf
13212,327072906,1.1428,0.0324,0.0555,0.1146,0.1295,Nyttend,327292001,5,0,37,0,0.0,9.0,0.0,0.28780004
6306,327600507,1.1328,0.0783,0.1232,0.0824,0.0898,96.244.241.183,327601821,109,0,23,1,0.006993007,89.0,0.0,0.0073787259999999995
3887,327238014,1.1144,0.0615,0.1202,0.0829,0.0903,69.114.119.203,327238085,0,0,16,1,0.0,9.0,0.0,0.0
2847,326792023,1.1340000000000001,0.0234,0.0593,0.0917,0.1008,McAlpine888,326792101,7,1,15,0,0.0,6.0,0.0,0.42661629999999995
16273,313138860,1.1314,0.0381,0.1424,0.1449,0.1692,86.148.109.244,327301760,22,0,15,1,0.0,19.0,0.0,inf
34532,327106823,1.1328,0.0596,0.0873,0.0559,0.0593,Rjwilmsi,329289284,11,0,113,0,0.024193548,66.0,0.0,0.0033580859999999997
32808,328713295,1.1207,0.0068,0.0176,0.0722,0.0778,118.93.38.61,328713402,67,0,9,1,0.043478261,16.0,0.0,inf
41397,327706250,1.1487,0.0447,0.062,0.0627,0.0669,84.70.172.42,328353594,58,0,47,1,0.0,0.0,0.0,0.0
8375,329638846,1.1416,0.0072,0.0161,0.0799,0.0868,Rsrikanth05,329638900,0,0,166,0,0.0,0.0,0.0,0.0
36242,326639128,1.1437,0.0127,0.0489,0.057999999999999996,0.0616,58.179.53.236,327391769,38,0,20,1,0.0,20.0,0.0,inf
19674,329283084,1.0989,0.0141,0.0465,0.052000000000000005,0.0549,True Pagan Warrior,329295776,0,0,145,1,0.0,0.0,0.0,0.0
3775,328195721,1.0605,0.0494,0.1169,0.0998,0.1108,Ssschhh,328196601,16,0,18,0,0.0,82.0,0.0,0.003263502
7937,328881662,1.1501,0.0375,0.0462,0.0503,0.0529,99.33.111.190,329306383,3,0,38,1,0.0,19.0,0.0,inf
28492,323438459,1.139,0.0913,0.1389,0.0792,0.086,Cirt,326886881,1,0,186,0,0.0,22.0,0.0,0.20747064
15535,328824950,1.1402,0.0693,0.1988,0.1761,0.2136,Jusdafax,328825040,2,0,129,0,0.0,22.0,0.0,0.011402668000000001
15635,327398137,1.1321,0.0663,0.142,0.1033,0.1152,OscarFercho,327799209,27,0,20,0,0.0,11.0,0.0,inf
35675,327738345,1.1193,0.042,0.0666,0.0899,0.0987,Jonas Poole,327937096,66,0,16,1,0.0,17.0,0.0,inf
22991,327449110,1.1136,0.0143,0.0535,0.0888,0.0975,Bkonrad,327459414,91,0,14,0,0.0,0.0,0.0,0.0
19800,318711457,1.1336,0.0328,0.0838,0.0872,0.0955,Subhrajeetc,327089592,75,0,0,0,0.0,82.0,0.0,inf
28129,319003060,1.1206,0.0683,0.1042,0.0931,0.1026,Antiderivative001,328845387,277,0,49,0,0.02,97.0,0.0,inf
20458,329068854,1.1213,0.0521,0.0907,0.0894,0.0982,Jdshiznit,329069755,113,1,72,0,0.333333333,5.0,0.0,1.5912616000000002
12373,327352779,1.0646,0.0611,0.1102,0.0737,0.0796,Mathpianist93,327423099,86,0,0,0,0.0,18.0,0.0,inf
43150,329773504,1.1072,0.0552,0.1125,0.0888,0.0974,86.192.170.240,329773662,15,0,28,1,0.0,15.0,0.0,inf
18813,326391052,1.0764,0.0877,0.1201,0.0894,0.0982,EoGuy,327181772,0,0,40,0,0.0028985509999999996,20.0,0.0,0.0
11133,326932939,1.0499,0.0592,0.142,0.0909,0.0999,Ret.Prof,326934287,2,0,33,1,0.042553191,18.0,0.0,0.06411024
17353,327154143,1.1014,0.0348,0.0692,0.0645,0.0689,86.133.65.220,327321355,1,0,0,1,0.0,23.0,0.0,inf
40683,329069424,1.1325,0.037000000000000005,0.1035,0.0615,0.0655,Dinoguy2,329073555,102,0,55,0,0.052631579000000005,29.0,0.0,0.02014338
269,326076030,1.1335,0.0513,0.1124,0.0916,0.1008,JamesAM,328070389,29,0,118,0,0.007692308,139.0,0.0,0.000717
16649,326198857,1.1347,0.0494,0.0805,0.0815,0.0887,199.104.209.245,327700582,22,1,11,1,0.0,6.0,0.0,inf
35674,329765696,1.1314,0.0655,0.1194,0.1041,0.1161,Malpaso,329766260,378,0,0,0,0.03030303,15.0,0.0,inf
19415,326854525,1.126,0.0364,0.0459,0.0983,0.1089,Rpgangsta,326855065,3,1,12,0,0.0,13.0,0.0,0.25924432
14879,328643865,1.1255,0.0545,0.1378,0.1164,0.1316,Maple Leaf,329532501,107,0,27,1,0.0,80.0,0.0,inf
19346,323926091,1.1274,0.0044,0.0139,0.1704,0.2054,203.115.131.117,326913787,0,0,20,1,0.0,0.0,0.0,0.0
27567,327495126,1.1386,0.0429,0.0934,0.0587,0.0624,86.144.196.181,327495826,1,0,19,1,0.0,16.0,0.0,1.31e-05
23357,327626342,1.1392,0.0921,0.1255,0.0619,0.0657,Biscuittin,327743708,0,0,9,0,0.0,0.0,0.0,0.0
1013,327954887,1.2288,0.0435,0.1304,0.1429,0.1579,The Great Zo,327954901,8,0,56,1,0.0,25.0,0.0,inf
9960,327392299,1.0722,0.0224,0.0468,0.0312,0.0322,A Stop at Willoughby,327392348,11,0,154,1,0.0,21.0,0.0,0.015977424
17487,326805648,1.0645,0.0309,0.0675,0.0787,0.0854,216.215.60.157,327544151,0,1,0,1,0.0,0.0,0.0,0.0
28495,329102766,1.1028,0.0332,0.0552,0.0604,0.0643,Agesupper,329102976,0,0,0,0,0.0,12.0,0.0,0.001810779
5839,324690936,1.1099,0.0634,0.1399,0.1282,0.1471,75.225.51.52,328310917,64,1,10,1,0.0,10.0,0.0,inf
10513,326802927,1.1133,0.0292,0.0465,0.0706,0.076,173.68.87.244,327040182,6,1,0,1,0.006097561,19.0,0.0,0.022714641
27497,322794487,1.0839,0.0223,0.0415,0.0656,0.0702,Plastikspork,328701816,35,0,8,0,0.0,9.0,0.0,inf
21068,329041295,1.0894,0.0628,0.1299,0.0877,0.0962,93.170.0.43,329096439,2,0,0,1,0.0,14.0,0.0,inf
6002,329915849,1.0941,0.1133,0.1606,0.0754,0.0816,RobinK,329935043,56,0,70,0,0.0,67.0,0.0,inf
4013,329613190,1.1053,0.0637,0.1327,0.0964,0.1067,75.165.190.107,329613277,4,0,0,1,0.0,11.0,0.0,0.031370264
20178,303414224,1.1326,0.034,0.0537,0.0554,0.0586,Tedder,327233494,14,0,15,0,0.0,50.0,0.0,0.049060362999999996
8474,326827473,1.1296,0.0361,0.0851,0.0981,0.1088,Ronhjones,326827585,41,0,119,0,0.0,14.0,0.0,0.38348106
34010,328828592,1.1536,0.0014,0.0168,0.1177,0.1332,TimVickers,328841271,11,0,53,0,0.0,7.0,0.0,0.7295934000000001
17958,270494705,1.1499,0.0193,0.0749,0.0855,0.0932,Grafen,328464020,29,0,76,0,0.0,0.0,0.0,0.0
12636,327695725,1.1638,0.0094,0.0375,0.0939,0.1032,Orangemike,327695951,57,0,9,0,0.0,13.0,0.0,1.0586113000000001
35291,328296693,1.1074,0.0331,0.0653,0.0652,0.0697,Midnightblueowl,328299337,251,0,14,0,0.0,61.0,0.0,inf
45349,327552294,1.0797,0.0644,0.1221,0.1009,0.1122,DanielRigal,327553131,21,0,148,0,0.0,5.0,0.0,0.523162
22310,327200118,1.0888,0.0191,0.0453,0.0442,0.0462,MUSIKVEREIN,327296434,3,0,145,0,0.0,14.0,0.0,0.0014032629999999999
10045,329601494,1.0956,0.004,0.0293,0.0425,0.0444,KDS4444,329779696,8,0,120,0,0.166666667,9.0,0.0,inf
5694,327242033,1.1396,0.042,0.077,0.0714,0.0769,Nyttend,327426270,198,0,12,0,0.042735043,78.0,0.0,inf
39137,326347426,1.0938,0.0298,0.0435,0.0587,0.0624,Istanbuljohnm,327298582,33,0,28,0,0.0,17.0,0.0,inf
24470,305584408,1.127,0.0176,0.08,0.1003,0.1115,98.172.123.139,327009225,2,0,20,1,0.014925373,12.0,0.0,inf
40024,327643441,1.0932,0.1377,0.1833,0.08800000000000001,0.0964,Rich Farmbrough,329523483,8,0,74,1,0.0,24.0,0.0,0.14643943
37234,328111697,0.0,1.0,1.0,1.0,1.0,Off2riorob,328111775,15,0,180,0,0.0,9.0,0.0,inf
25981,329704031,1.1455,0.0251,0.0809,0.0586,0.0623,Lemmiwinks2,329787256,31,0,46,0,0.065217391,66.0,0.0,inf
37008,329075050,1.0746,0.043,0.0734,0.0609,0.0649,Moshe Constantine Hassan Al-Silverburg,329155338,329,0,122,1,0.0,81.0,0.0,0.027661765
17238,326930705,1.143,0.0433,0.0805,0.063,0.0672,Labattblueboy,326930909,0,0,21,0,0.018518519,100.0,0.0,0.000188
19400,326713829,1.0733,0.0515,0.0906,0.0703,0.0756,118.168.75.253,326959120,0,0,67,1,0.0,10.0,0.0,0.0
17815,329131138,1.0969,0.021,0.0461,0.033,0.0341,Adamz08,329131429,2,1,0,0,0.111111111,6.0,0.0,inf
27937,329199084,1.1077,0.0446,0.0802,0.0856,0.0936,Smithag64,329210792,0,0,10,0,0.0,4.0,0.0,0.0
2439,328247316,1.0754,0.0198,0.0383,0.0475,0.0499,Mauls,329039644,1,0,20,0,0.084745763,24.0,0.0,1.6899999999999997e-05
29611,326918016,1.0868,0.0378,0.0628,0.0359,0.0373,82.24.161.29,327175519,1,0,33,1,0.0,11.0,0.0,4.18e-05
18539,326780366,1.1108,0.0232,0.0371,0.067,0.0718,189.33.119.120,327509561,27,0,21,1,0.0,17.0,0.0,0.033116564
14779,300401404,1.1534,0.0012,0.13,0.0382,0.0397,Rich Farmbrough,329698819,166,0,97,1,0.0,36.0,0.0,inf
2898,279731187,1.112,0.0533,0.1038,0.0646,0.0691,Robofish,326952827,26,0,28,0,0.0,17.0,0.0,inf
24489,315256543,1.1468,0.009000000000000001,0.0248,0.0622,0.0663,Rich Farmbrough,328465955,8,0,74,1,0.0,8.0,0.0,0.28259858
23733,329764490,1.1233,0.025,0.0376,0.0775,0.0839,Mwpalmer,329768599,0,0,0,0,0.0,0.0,0.0,0.0
4253,328782706,1.0839,0.0633,0.0774,0.0855,0.0934,Darwinek,329301641,42,0,20,0,0.0,14.0,0.0,inf
8089,327135050,1.1329,0.0308,0.062,0.0571,0.0605,AnonMoos,327135206,1,0,19,0,0.0,72.0,0.0,0.000786
7347,329293309,1.1291,0.0509,0.0652,0.09,0.0989,Kernel Saunters,329293901,22,0,18,1,0.0,24.0,0.0,inf
34942,327996854,1.1186,0.1029,0.1511,0.1353,0.1564,ArtVandelay13,328365629,3,0,14,0,0.0,11.0,0.0,inf
7147,327578774,1.1294,0.0412,0.1122,0.127,0.1453,Discographer,327578888,109,0,0,0,0.0,20.0,0.0,0.06812405
15013,327552653,1.1914,0.0076,0.0145,0.0594,0.0631,CardinalDan,327552693,16,0,194,0,0.0,0.0,0.0,0.0
34126,327973130,1.0744,0.044000000000000004,0.0754,0.0971,0.1075,JustW353,328708983,32,0,23,0,0.0,16.0,0.0,0.017512204
9298,328181105,1.1492,0.0596,0.1451,0.0879,0.0964,82.47.33.119,328182568,23,0,27,1,0.0,12.0,0.0,inf
34822,329191515,1.0815,0.0137,0.0333,0.055,0.0582,78.105.197.53,329735422,10,0,0,1,0.0,14.0,0.0,0.038717955
17478,326452018,1.1145,0.0418,0.0652,0.0406,0.0423,24.164.173.223,329150278,11,1,0,1,0.024390244,33.0,0.0,inf
37197,327526002,1.1482,0.0496,0.0893,0.0533,0.0563,Canol,327586992,11,0,11,0,0.0,7.0,0.0,0.38177645
1304,328333828,1.1316,0.0589,0.2042,0.1708,0.2059,EvanFinney10,328424761,0,0,14,0,0.0,0.0,0.0,0.0
25474,328433446,1.1079999999999999,0.0418,0.079,0.0718,0.0773,58.170.96.139,328554935,12,1,26,1,0.0,4.0,0.0,inf
23591,324299942,1.1066,0.0174,0.0448,0.131,0.1507,JGEvans730,326956116,72,0,14,0,0.0,37.0,0.0,inf
20742,325210411,1.0499,0.0378,0.0602,0.08199999999999999,0.0893,71.242.227.92,327934620,34,1,0,1,0.0,20.0,0.0,0.0015227029999999998
35392,320459912,1.1412,0.0359,0.1217,0.0502,0.0529,TSRL,327488639,11,0,13,0,0.0,38.0,0.0,inf
27697,328646413,1.0798,0.0126,0.0298,0.0505,0.0532,Rjwilmsi,328771035,183,0,63,0,0.0,55.0,0.0,inf
14259,328245757,1.1335,0.075,0.10800000000000001,0.0937,0.1033,86.176.177.2,328835485,2,0,0,1,0.0,10.0,0.0,inf
42654,306364478,1.1254,0.0753,0.1045,0.0725,0.0782,GregorB,327339117,1,0,17,0,0.0,15.0,0.0,4.57e-05
959,326565457,1.1239,0.0482,0.0891,0.1288,0.1478,Pats1,327012296,6,0,179,0,0.0,13.0,0.0,inf
44873,320681749,1.1191,0.040999999999999995,0.1173,0.1538,0.1816,67.142.162.29,327202750,97,1,19,1,0.0,89.0,0.0,inf
19822,325439611,1.128,0.0094,0.0846,0.0911,0.1001,71.2.207.1,327034624,20,1,0,1,0.0,6.0,0.0,inf
4678,328839401,1.0361,0.0391,0.0833,0.0717,0.0772,Colds7ream,328839507,1,0,38,0,0.0,104.0,0.0,2.71e-06
6834,327525411,1.0701,0.0397,0.0727,0.0872,0.0956,99.233.133.187,327538893,5,0,38,1,0.038461537999999997,9.0,0.0,inf
5802,328825363,1.1427,0.0387,0.0764,0.0634,0.0677,173.61.87.144,328825828,277,0,45,1,0.0,11.0,0.0,0.034457255
21595,328659495,1.1424,0.045,0.1058,0.0712,0.0767,90.214.243.34,328659618,1,0,30,1,0.0,16.0,0.0,0.14363088
9179,329403975,1.0381,0.0112,0.0399,0.048,0.0504,Brickline,329877509,1,0,0,0,0.016528926,50.0,0.0,3.22e-06
8833,329302101,1.1381,0.0556,0.1155,0.0856,0.0937,172.130.201.41,329303506,0,0,24,1,0.0,0.0,0.0,0.0
14928,326830714,1.0833,0.0443,0.0973,0.08900000000000001,0.0977,JonBroxton,326888435,14,0,61,0,0.0,10.0,0.0,0.31799534
4431,327081180,1.1527,0.0072,0.0147,0.0734,0.0792,MuffledThud,327081233,192,0,18,0,0.0,9.0,0.0,0.5348566
9661,327509498,1.122,0.0194,0.0446,0.0247,0.0254,Nigelj,327516846,23,0,69,0,0.0,14.0,0.0,inf
27186,319716316,1.1237,0.0639,0.1154,0.0595,0.0633,Tobyc75,327689901,0,0,13,0,0.0,72.0,0.0,0.0
42584,322857069,1.1163,0.059000000000000004,0.0936,0.0767,0.083,Nigel Ish,327122025,2,0,5,1,0.008474576,16.0,0.0,6.34e-05
21882,323867934,1.1183,0.0102,0.0581,0.0524,0.0552,Pwt898,329905397,0,0,10,0,0.0,96.0,0.0,0.3166892
33674,329152597,1.1389,0.0226,0.0597,0.0573,0.0607,Jusdafax,329156011,1,0,77,0,0.0,23.0,0.0,8.53e-05
4252,328732415,1.1327,0.0533,0.0874,0.1058,0.1183,Tabletop,328732883,2,0,25,0,0.0,4.0,0.0,inf
