Anonymous,articleid,articletitle,bad_words,category,character_diversity,class,comment_len,digit_ratio,editid,editor,longest_Word,newrevisionid,non_alpha_numeric_ratio,oldrevisionid,size,size_increment,upper_to_all,upper_to_lower,vulgar_word_ratio,word_count
1,20366532,0,0.0,Category:1927 births,1.1072,0,0,0.077,36765,Sammy ash,53.0,328229761,0.1685,328064053,14069.0,3,0.1142,0.1287,0.0,1179.0
0,9357963,0,0.0,Category:1763,1.1224,1,107,0.0172,36781,Dmutchler,20.0,327544840,0.0327,326228525,8742.0,23,0.0533,0.0563,0.02173913,922.0
1,24651990,0,0.0,Category:Baiting (blood sport),1.1132,1,76,0.0366,36814,Grant bud,60.0,327474960,0.0564,327470496,5626.0,12,0.0608,0.0647,0.02247191,764.0
0,3646886,0,0.0,Category:1973 births,1.1312,0,16,0.014,36818,GamerSlyRatchet,14.0,329156990,0.0581,329156886,16122.0,0,0.0702,0.0755,0.0,1594.0
1,60023,0,0.0,Category:1973 introductions,1.1058,0,0,0.0411,36853,France$om,10.0,328108223,0.0868,326878301,108306.0,26,0.1277,0.1464,0.0,11249.0
0,402554,0,0.0,Category:1953 births,1.1077,0,36,0.0606,36869,Poeticbent,69.0,329921685,0.0807,328846465,17604.0,65,0.0847,0.0925,0.0,1635.0
0,3655345,0,0.0,Category:1946 births,1.1638,0,9,0.0094,36883,Orangemike,13.0,327695951,0.0375,327695725,25509.0,57,0.0939,0.1032,0.0,2484.0
0,1158832,0,0.0,Category:All articles with dead external links,1.1368,0,46,0.0501,36886,Huaiwei,8.0,327342038,0.1091,252178825,139877.0,9,0.0584,0.062,0.0,16273.0
1,57700,0,0.0,Category:1824 establishments in Florida Territory,1.1111,0,26,0.0089,36904,189.101.217.110,13.0,327049582,0.0186,321884043,112462.0,2,0.0328,0.0339,0.0,10106.0
1,9807646,0,0.0,Category:All Wikipedia articles written in Irish English,1.129,0,51,0.0071,36905,93.144.55.187,9.0,327948487,0.0207,323916803,24951.0,30,0.0631,0.0673,0.0,630.0
1,19411365,0,0.0,Category:1988 births,1.0992,0,0,0.0721,36938,129.173.209.188,11.0,327304755,0.115,322653283,14048.0,1,0.0965,0.1068,0.0,778.0
1,10072672,0,0.0,Category:1982 births,1.1194,0,0,0.057,36942,129.237.44.73,22.0,328685179,0.1022,318634444,4864.0,4,0.0848,0.0926,0.0,202.0
1,767725,0,0.0,Category:1984 births,1.1403,0,78,0.0118,36950,Rich Farmbrough,10.0,326560576,0.0396,326043105,60797.0,0,0.0798,0.0867,0.0,5426.0
1,24990412,0,0.0,Category:1889 elections in Canada,1.115,1,61,0.0659,37019,Will Beback,135.0,327805778,0.1215,327702290,4207.0,307,0.0901,0.099,0.0125,249.0
1,322691,0,0.0,Category:All articles needing additional references,1.1033,0,0,0.0216,37021,184.8.52.69,11.0,327329368,0.0431,326771406,60149.0,13,0.0372,0.0387,0.0,6235.0
0,6772438,0,0.0,Category:2000 in the European Union,1.1489,0,154,0.1228,37028,Closedmouth,19.0,327420782,0.2281,327420716,4989.0,100,0.1778,0.2105,0.0,739.0
1,2717395,0,0.0,Category:1998 establishments in Japan,1.1434,0,24,0.0647,37042,69.109.156.158,15.0,327049330,0.1181,322446494,49729.0,0,0.0727,0.0784,0.0,4980.0
1,1311311,0,0.0,Category:1962 births,1.1256,0,49,0.076,37070,Azza-bazoo,0.0,329517066,0.1837,329460809,6178.0,0,0.0927,0.1022,0.0,161.0
0,579164,0,0.0,Category:1922 births,1.1291,0,49,0.0573,37071,Mukkakukaku,32.0,327411438,0.0854,301109051,15442.0,248,0.0679,0.0728,0.0,876.0
1,8844,0,0.0,Category:All articles with unsourced statements,1.08,1,0,0.0175,37073,207.195.79.245,27.0,328238937,0.0437,328237627,56621.0,21,0.0577,0.0612,0.008695652,6843.0
1,59949,0,0.0,Category:All articles with specifically marked weasel-worded phrases,1.2207,0,0,0.0037,37083,122.128.218.216,10.0,329975062,0.0262,329974417,44406.0,11,0.0498,0.0522,0.0,5315.0
0,24124,0,0.0,Category:1649 births,1.1378,0,0,0.1075,37106,Lawfair,35.0,329949853,0.1564,329811678,15643.0,36,0.0914,0.1006,0.0,1620.0
1,76762,0,0.0,Category:1960 establishments in the Democratic Republic of the Congo,1.1469,0,0,0.0515,37110,72.160.227.40,16.0,328539501,0.1032,328475026,202431.0,0,0.1022,0.1138,0.0,20495.0
1,24287310,0,0.0,Category:All articles needing coordinates,1.1233,0,107,0.0534,37135,62.73.136.102,28.0,327808668,0.097,327807818,18983.0,82,0.078,0.0846,0.0,2193.0
1,21027538,0,0.0,Category:Effects of Hurricane Katrina,1.106,0,13,0.0125,37214,Quantum Lipids,12.0,329615207,0.0216,329118517,13529.0,6,0.0542,0.0573,0.0,1470.0
1,274848,0,0.0,Category:All articles with unsourced statements,1.0609,0,10,0.022,37220,98.193.233.79,24.0,329931778,0.0562,329900518,30028.0,7,0.0634,0.0677,0.0,3221.0
0,2165450,0,0.0,Category:1977 births,1.1109,0,26,0.0646,37234,Tabletop,10.0,327953204,0.0877,327895720,5209.0,1,0.0901,0.099,0.0,418.0
0,1300035,0,0.0,Category:1955 births,1.1562,0,22,0.0153,37244,YKWSG,61.0,328712677,0.0229,328357482,3536.0,57,0.059,0.0627,0.0,271.0
0,11887663,0,0.0,Category:2005 albums,1.0736,0,6,0.0423,37246,LinuxChristian,296.0,328857998,0.084,327489973,4647.0,476,0.0755,0.0817,0.0,208.0
0,2784262,0,0.0,Category:Articles with 'species' microformats,1.1246,1,0,0.0357,37266,Kreationofdeath,15.0,327956109,0.0901,327955818,44968.0,90,0.0864,0.0945,0.011764706000000002,5316.0
0,31124517,0,0.0,Category:1939 ships,1.1238,0,0,0.0285,37279,Sgrichardson,0.0,327945749,0.0652,327397400,50935.0,0,0.0423,0.0441,0.0,5984.0
0,266300,0,0.0,Category:Airports in Thailand,1.0573,1,131,0.0345,37304,Contaldo80,15.0,327690886,0.0549,327690846,14283.0,2,0.0776,0.0841,0.015384615,474.0
1,1193676,0,0.0,Category:1973 births,1.1236,0,80,0.0349,37321,Escape Orbit,0.0,328066546,0.08199999999999999,327978725,10793.0,0,0.0783,0.0849,0.0,701.0
0,25134805,0,0.0,Category:1978 births,1.1332,0,15,0.0795,37402,Johnkatz1972,14.0,328806703,0.101,327875089,2700.0,1,0.0754,0.0815,0.0,129.0
0,1007067,0,0.0,Category:All articles containing potentially dated statements,1.1127,1,31,0.0212,37412,Damwiki1,15.0,327819734,0.0669,327819344,26595.0,11,0.0506,0.0533,0.019230769,2868.0
1,23355005,0,0.0,Category:1950s comedy films,1.0966,0,37,0.0805,37421,220.253.51.95,29.0,327074023,0.1328,327073908,8188.0,0,0.0583,0.062,0.0,965.0
1,2746377,0,0.0,Category:All articles needing additional references,1.1146,0,22,0.0306,37496,66.229.153.50,88.0,327373915,0.0933,327371407,78005.0,1,0.0835,0.0911,0.0,7233.0
1,6705777,0,0.0,Category:1978 births,1.0663,0,74,0.1043,37499,Rich Farmbrough,10.0,329059070,0.1667,321579352,6663.0,18,0.1034,0.1153,0.0,629.0
0,4901107,0,0.0,Category:1971 births,1.1307,0,16,0.0393,37534,JoeLoeb,0.0,327422698,0.1175,327079894,15580.0,0,0.0782,0.0848,0.0,1701.0
0,166052,0,0.0,Category:All Wikipedia articles written in Indian English,1.1522,1,34,0.0733,37565,Tkalmus,21.0,326560664,0.1213,326560573,20070.0,1141,0.0781,0.0848,0.005464481,1687.0
0,113348,0,0.0,Category:1954 births,1.1418,1,24,0.0075,37611,Calton,12.0,329770358,0.0354,219528980,110024.0,27,0.0614,0.0654,0.006535948000000001,11670.0
1,8924880,0,0.0,Category:Articles with limited geographic scope from December 2010,1.1163,0,16,0.0419,37628,115.135.204.154,6.0,328735642,0.1114,328666485,15170.0,13,0.1128,0.1272,0.0,1822.0
0,3304973,0,0.0,Category:All Wikipedia articles written in Indian English,1.1188,0,47,0.0218,37645,EileenSanda,16.0,327115235,0.0279,326706486,32198.0,39,0.084,0.0917,0.0,3232.0
1,4667,0,0.0,Category:1890 births,1.0505,0,12,0.1018,37690,76.23.88.116,9.0,327789245,0.1233,327015844,92677.0,65,0.08900000000000001,0.0977,0.0,11783.0
1,870838,0,0.0,Category:All articles with unsourced statements,1.1309,0,0,0.1787,37738,218.109.121.37,26.0,327783291,0.2319,327587659,3040.0,12,0.1204,0.1368,0.0,260.0
1,21056076,0,0.0,Category:1857 births,1.1353,0,0,0.0301,37747,207.32.63.200,74.0,326811794,0.0642,324754862,47597.0,4,0.0647,0.0692,0.0,6165.0
0,3930374,0,0.0,Category:CS1 maint: BOT: original-url status unknown,1.1136,0,0,0.0528,37760,Joao10Siamun,14.0,327137150,0.0947,327137106,112340.0,13,0.0667,0.0714,0.0,14886.0
1,92931,0,0.0,Category:1921 births,1.1101,1,0,0.0465,37907,216.239.19.23,57.0,327562854,0.094,327562806,58716.0,2,0.0606,0.0645,0.00913242,7006.0
0,23991608,0,0.0,Category:Commons category link from Wikidata,1.1236,0,24,0.0653,37936,Theserialcomma,110.0,327623975,0.1273,327417694,23501.0,19,0.0759,0.0821,0.0,3126.0
0,45397,0,0.0,Category:1934 births,1.1385,0,29,0.0477,37941,Ningauble,13.0,328614247,0.1184,327209198,67196.0,38,0.0445,0.0465,0.0,7043.0
0,5585516,0,0.0,Category:Articles with 'species' microformats,1.0929,0,13,0.1039,37948,Rimush,16.0,329646770,0.2618,329646741,44111.0,0,0.1231,0.1403,0.0,4649.0
1,3665125,0,0.0,Category:All Wikipedia articles in need of updating,1.1136,1,46,0.0341,37978,Mariah-Yulia,14.0,327988438,0.0652,327985596,46136.0,2,0.0482,0.0506,0.025,4231.0
1,19283361,0,0.0,Category:1933 establishments in the United States,1.1075,0,27,0.0413,37980,138.89.12.253,22.0,328549376,0.0831,327698378,197542.0,5,0.0971,0.1075,0.0,24836.0
0,8914,0,0.0,Category:7th-millennium BC establishments,1.1406,0,128,0.0139,37983,Fetchcomms,6.0,329180760,0.0334,329180721,103636.0,15,0.0514,0.0541,0.0,11421.0
1,23971035,0,0.0,Category:Airfields of the United States Army Air Forces in Italy,1.1346,0,0,0.0419,38011,91.104.71.226,0.0,326826801,0.0614,326738878,2253.0,0,0.0757,0.0818,0.0,196.0
0,44619303,0,0.0,Category:All Wikipedia articles written in American English,1.0961,0,116,0.0817,38023,Fetchcomms,18.0,327802515,0.1041,327797809,2284.0,31,0.08199999999999999,0.0893,0.0,169.0
1,20546,0,0.0,Category:All Wikipedia articles in need of updating,1.1144,0,0,0.0168,38042,76.99.130.36,86.0,327782679,0.0458,327782514,62588.0,30,0.0678,0.0726,0.0,5737.0
1,1941326,0,0.0,Category:2001 albums,1.1319,0,13,0.0184,38044,66.142.59.49,19.0,327410663,0.1365,327410568,49175.0,6,0.1517,0.1788,0.0,5233.0
0,24914434,0,0.0,Category:1995 WTA Tour,1.0337,0,0,0.0227,38054,Lvjia43,27.0,327106460,0.0671,325334486,7592.0,2,0.0487,0.0512,0.0,129.0
1,763024,0,0.0,Category:1972 births,1.1571,0,39,0.0641,38058,Wiki Historian N OH,110.0,326785768,0.1173,326781852,63260.0,953,0.0773,0.0837,0.0,5142.0
1,161139,0,0.0,Category:1888 establishments in Pennsylvania,1.132,1,0,0.0488,38071,60.239.190.192,68.0,327942385,0.102,327879060,126035.0,27,0.0905,0.0995,0.0063091480000000005,13743.0
0,2636532,0,0.0,Category:Articles with OS grid coordinates,1.1233,0,0,0.0306,38083,Gr8opinionater,8.0,327253889,0.0538,327227611,19826.0,8,0.0605,0.0644,0.0,2323.0
1,37738,0,0.0,Category:All articles with dead external links,1.0847,1,12,0.036000000000000004,38118,199.43.148.227,106.0,329524933,0.0761,329524862,431188.0,2,0.0502,0.0528,0.023529412000000003,47187.0
0,16901045,0,0.0,Category:1971 births,1.1324,0,23,0.0449,38129,Chrixl,51.0,328827256,0.0991,328790490,12828.0,112,0.0609,0.0648,0.0,1270.0
1,9334615,0,0.0,Category:All Wikipedia articles in need of updating,1.1357,0,20,0.0289,38130,90.194.31.253,12.0,327289333,0.0714,319445474,64443.0,35,0.0621,0.0662,0.0,958.0
0,390500,0,0.0,Category:Airports in Venezuela,1.161,0,9,0.0084,38133,Grk1011,49.0,329733855,0.0407,328453421,4438.0,88,0.0789,0.0856,0.0,208.0
0,3618333,0,0.0,Category:1991 Perfect Storm,1.1293,0,72,0.0466,38239,SandyGeorgia,17.0,327501214,0.083,327481353,23000.0,0,0.0473,0.0497,0.0,2810.0
1,20687387,0,0.0,Category:1816 introductions,1.1422,0,99,0.0606,38242,Harkey Lodger,14.0,327461749,0.1086,327461231,13322.0,46,0.0741,0.08,0.0,665.0
0,4609617,0,0.0,Category:1991 births,1.0669,1,10,0.0199,38275,Tataryn77,18.0,328445800,0.0355,328438301,17725.0,386,0.0593,0.0631,0.006578947,1452.0
0,25424,0,0.0,Category:Articles with short description,1.1047,0,0,0.0425,38307,Rajasekhar1961,0.0,328369210,0.1207,328369161,6381.0,0,0.0982,0.1087,0.0,632.0
0,19176045,0,0.0,Category:All articles lacking sources,1.1243,0,11,0.0529,38310,Rettetast,112.0,328689758,0.0869,328443905,66173.0,7,0.0784,0.0851,0.0,192.0
0,2683263,0,0.0,Category:Articles with hCards,1.1236,1,157,0.0902,38322,Plastikspork,10.0,329888639,0.1943,329829287,32984.0,82,0.1381,0.16,0.083333333,3300.0
0,15119068,0,0.0,Category:1982 births,1.1589,0,13,0.0537,38356,MJLRGS,2.0,329512397,0.22,329512162,2348.0,66,0.1091,0.1224,0.0,188.0
0,25122530,0,0.0,Category:1940 births,1.1001,1,103,0.0128,38390,Themfromspace,99.0,328475253,0.0258,328459802,5501.0,58,0.0385,0.04,0.012578616,532.0
1,13528870,0,0.0,Category:All articles lacking in-text citations,1.1235,0,12,0.0629,38428,173.33.50.43,13.0,328310014,0.1314,328309923,3099.0,1,0.0773,0.0837,0.0,331.0
0,2025263,0,0.0,Category:All articles lacking reliable references,1.1291,0,104,0.0311,38451,Stuartyeates,0.0,328455703,0.0682,320082887,20008.0,0,0.0835,0.0911,0.0,1852.0
0,5171004,0,0.0,Category:1971 albums,1.2324,1,117,0.0185,38460,Jusdafax,13.0,327486561,0.0185,327486516,24508.0,135,0.0926,0.1,0.047619048,2232.0
0,22526248,0,0.0,Category:1972 in sports in Indiana,1.1068,1,0,0.0605,38476,Malema125,20.0,327070011,0.1091,326109906,18417.0,60,0.075,0.081,0.031578947,156.0
1,60198,0,0.0,Category:1979 novels,1.0617,0,144,0.0445,38503,72.94.238.153,15.0,327965526,0.0716,327657616,10004.0,16,0.0585,0.0622,0.0,1192.0
1,958202,0,0.0,Category:1958 births,1.092,0,12,0.0213,38522,76.173.203.33,12.0,327628019,0.0362,318926918,7864.0,2,0.0462,0.0485,0.0,751.0
1,137346,0,0.0,Category:Articles with short description,1.1063,0,21,0.0782,38527,41.140.91.153,39.0,327289645,0.1248,327285604,11161.0,2,0.1015,0.1129,0.0,867.0
0,21355236,0,0.0,Category:2000s toys,1.0851,0,128,0.0925,38531,Ronhjones,12.0,328119105,0.1136,328118974,2816.0,52,0.0661,0.0707,0.0,268.0
1,454501,0,0.0,Category:Articles containing Danish-language text,1.1193,0,22,0.0682,38565,82.19.248.157,57.0,329270380,0.1433,329264810,19782.0,7,0.0712,0.0767,0.0,926.0
1,33565082,0,0.0,Category:2001 debut albums,1.0777,0,38,0.048,38595,71.49.238.75,0.0,329799824,0.0834,329648142,63154.0,11,0.0881,0.0966,0.0,6484.0
1,271106,0,0.0,Category:1856 establishments in the Philippines,1.122,0,19,0.07200000000000001,38603,85.89.8.107,42.0,328225133,0.1048,327655428,100988.0,69,0.1001,0.1112,0.0,6180.0
0,3073096,0,0.0,Category:All NPOV disputes,1.1428,0,37,0.0324,38609,Nyttend,9.0,327292001,0.0555,327072906,30171.0,5,0.1146,0.1295,0.0,3533.0
0,594475,0,0.0,Category:1889 establishments in Illinois,1.1349,0,7,0.0328,38611,Marokwitz,74.0,329256278,0.0566,329256170,22244.0,590,0.0812,0.0883,0.0,1861.0
0,8914433,0,0.0,Category:All articles lacking reliable references,1.1361,0,49,0.1437,38617,Craiglduncan,5.0,328402674,0.2058,328402216,50167.0,10,0.067,0.0718,0.0,6694.0
1,12436161,0,0.0,Category:1987 births,1.146,0,84,0.0381,38631,Gaius Cornelius,18.0,328768852,0.0901,328679796,3420.0,3,0.0982,0.1089,0.0,265.0
1,10735579,0,0.0,Category:1961 American Football League season by team,1.0842,0,74,0.0804,38666,Rich Farmbrough,9.0,328086231,0.1185,326282323,8901.0,0,0.0826,0.0901,0.0,43.0
0,25242852,0,0.0,Category:2009 compilation albums,1.1487,0,18,0.0239,38674,Pmunited,9.0,329687221,0.0322,328573492,6300.0,18,0.0905,0.0995,0.0,506.0
0,305502,0,0.0,Category:1974 births,1.1388,0,74,0.003,38678,Singinglemon,8.0,328127472,0.0254,291849636,53739.0,3,0.0882,0.0967,0.0,6545.0
1,14210108,0,0.0,Category:1977 establishments in North Carolina,1.126,1,23,0.042,38749,Pohta ce-am pohtit,97.0,327962878,0.0895,327962743,1950.0,13,0.0563,0.0597,0.011235955,105.0
1,18348244,0,0.0,Category:All stub articles,1.1211,0,0,0.0559,38820,83.167.100.36,119.0,326930640,0.1077,326818797,2610.0,31,0.1184,0.1342,0.0,244.0
0,1657259,0,0.0,Category:1849 establishments in England,1.0976,0,38,0.1406,38885,Mandarax,23.0,329223071,0.1813,328785192,18392.0,1,0.0813,0.0884,0.0,1847.0
0,8280,0,0.0,Category:All articles needing additional references,1.127,0,20,0.0468,38902,Vatsan34,14.0,329642619,0.0795,329642587,69645.0,1,0.054000000000000006,0.0571,0.0,8572.0
1,55818502,0,0.0,Category:1981 births,1.1329,0,16,0.0392,38903,98.243.188.116,2.0,328814624,0.0773,313619019,16878.0,2,0.0867,0.0949,0.0,1258.0
1,26534505,0,0.0,Category:All articles with unsourced statements,1.1027,0,35,0.0482,38929,24.229.10.33,13.0,327491220,0.0752,327491169,74517.0,1,0.0847,0.0925,0.0,8117.0
0,9195868,0,0.0,Category:1977 births,1.1251,0,0,0.032,39022,Chinesespareribs,39.0,328016372,0.0683,328016292,55304.0,4,0.0833,0.0909,0.0,3836.0
0,3609257,0,0.0,Category:All articles with unsourced statements,1.1961,0,26,0.0455,39030,Lugnuts,9.0,328851229,0.0909,149318241,16458.0,12,0.5714,1.2,0.0,1779.0
1,25078141,0,0.0,Category:1704 establishments in Pennsylvania,1.1285,0,0,0.024,39052,92.36.141.31,0.0,326904549,0.041,324592383,18519.0,0,0.0762,0.0824,0.0,1777.0
1,19287734,0,0.0,Category:Afghan extrajudicial prisoners of the United States,1.0875,1,20,0.0485,39058,71.104.218.17,10.0,327417027,0.0962,327416921,26244.0,2,0.0932,0.1028,0.016666667,641.0
0,17163320,0,0.0,Category:All article disambiguation pages,1.0877,1,19,0.0052,39080,SquidSK,18.0,327541134,0.0319,327540872,690.0,7,0.0236,0.0242,0.016949153,72.0
1,90918,0,0.0,Category:1848 establishments in Wisconsin,1.14,0,3,0.0268,39110,84.68.53.230,23.0,326803744,0.045,326802547,28039.0,5,0.0512,0.0539,0.0,1312.0
0,6576,0,0.0,Category:1946 establishments in Ohio,1.0883,0,20,0.0879,39127,TheFarix,27.0,327159814,0.1659,296158712,83296.0,8,0.1191,0.1352,0.0,6980.0
1,958883,0,0.0,Category:All articles needing additional references,1.1504,0,0,0.0033,39146,The Man in Question,0.0,328662885,0.0256,325328956,17345.0,0,0.0835,0.0911,0.0,1871.0
0,21973135,0,0.0,Category:All stub articles,1.1301,0,57,0.0628,39147,Epeefleche,11.0,327479284,0.113,327256084,1680.0,3,0.0892,0.0979,0.0,178.0
0,839557,0,0.0,Category:1973 establishments in South Africa,1.1264,0,0,0.047,39188,Varunvinu,0.0,327290894,0.1017,327290801,22451.0,9,0.0904,0.0993,0.0,2220.0
0,108217,0,0.0,Category:All articles covered by WikiProject Wikify,1.0989,0,62,0.0313,39250,Smatprt,160.0,328547858,0.0752,328546723,20970.0,60,0.0636,0.0679,0.0,1689.0
1,13245654,0,0.0,Category:1903 ships,1.1271,0,73,0.0153,39378,68.198.43.219,26.0,327204789,0.0535,293409711,17674.0,41,0.1024,0.114,0.0,1786.0
0,2603572,0,0.0,Category:2006 albums,1.1006,0,19,0.0295,39384,Jasso97,88.0,329582186,0.0714,329582118,12147.0,3,0.0907,0.0998,0.0,813.0
0,1718266,0,0.0,Category:All India Council for Technical Education,1.145,0,13,0.0489,39404,Kintetsubuffalo,26.0,329917219,0.0815,329916875,10677.0,45,0.0718,0.0773,0.0,1099.0
1,2530931,0,0.0,Category:2000 films,1.1025,0,12,0.0891,39405,84.0.183.60,21.0,327301413,0.1784,327301192,3113.0,36,0.1599,0.1903,0.0,255.0
1,365558,0,0.0,Category:Anti-aging substances,1.1211,0,0,0.0113,39408,89.204.224.179,39.0,328207813,0.0466,328207744,68535.0,7,0.0416,0.0434,0.0,7807.0
1,17589454,0,0.0,Category:1990s American sitcoms,1.1444,0,0,0.0226,39478,78.145.86.211,0.0,329296977,0.0345,329251253,11496.0,0,0.0531,0.056,0.0,499.0
0,441617,0,0.0,Category:All Wikipedia articles written in American English,1.1474,0,12,0.0801,39507,Giraffedata,17.0,328759389,0.1261,326896179,36013.0,8,0.0919,0.1011,0.0,4666.0
1,22396237,0,0.0,Category:1878 in Afghanistan,1.1366,1,23,0.0768,39570,67.53.138.9,203.0,328605690,0.1429,328373191,16204.0,43,0.078,0.0846,0.015544041,1664.0
0,23081287,0,0.0,Category:2009 albums,1.1422,0,118,0.01,39614,Marek69,0.0,327602812,0.0367,327602164,42626.0,0,0.0761,0.0823,0.0,3430.0
0,2594030,0,0.0,Category:All articles that may contain original research,1.1039,0,79,0.0251,39634,PresN,17.0,328837910,0.0591,327795906,305203.0,33,0.0591,0.0629,0.0,3432.0
0,6723885,0,0.0,Category:Age categories in athletics,1.1089,0,16,0.017,39653,Nikopopl,8.0,329187961,0.0584,327462672,12880.0,17,0.0281,0.0289,0.0,1408.0
1,16038650,0,0.0,Category:2006 manga,1.0588,0,13,0.0836,39657,81.131.237.249,7.0,329043471,0.1386,329006942,25311.0,32,0.0744,0.0803,0.0,2513.0
1,4771119,0,0.0,Category:All articles lacking in-text citations,1.146,1,0,0.0356,39676,206.110.193.253,24.0,327523959,0.0736,327311914,1900.0,4,0.061,0.0649,0.008928571,252.0
0,1029758,0,0.0,Category:All articles needing additional references,1.1444,1,43,0.0477,39690,Finetooth,19.0,328272746,0.0872,328272524,24887.0,1,0.0693,0.0745,0.015384615,3366.0
0,1182775,0,0.0,Category:1896 births,1.1378,0,169,0.0771,39696,Tassedethe,23.0,328476738,0.1248,323169089,20868.0,13,0.1093,0.1226,0.0,935.0
1,11582020,0,0.0,Category:1927 establishments in Greece,1.1251,0,0,0.0308,39709,99.185.48.206,17.0,328291916,0.1013,323236506,1906.0,3,0.1164,0.1317,0.0,83.0
0,25318659,0,0.0,Category:1939 establishments in Iowa,1.1373,0,47,0.045,39752,Thirdship,26.0,327373120,0.1052,327372389,2752.0,0,0.1099,0.1234,0.0,176.0
0,4034273,0,0.0,Category:All articles with unsourced statements,1.1401,0,0,0.025,39787,Ldezem,20.0,328070682,0.0508,270461494,2718.0,33,0.0496,0.0522,0.0,325.0
1,1080840,0,0.0,Category:Articles with OS grid coordinates,1.0492,1,12,0.1112,39821,131.165.160.138,16.0,327858279,0.1342,327365332,9880.0,62,0.0869,0.0951,0.111111111,978.0
1,24606684,0,0.0,Category:2000s ballads,1.0971,0,137,0.0187,39880,Knud Winckelmann,73.0,326930537,0.0553,326930183,21396.0,963,0.0502,0.0528,0.0,2086.0
0,25137267,0,0.0,Category:All articles with specifically marked weasel-worded phrases,1.1428,0,17,0.0575,39903,Fjbfour,46.0,329738402,0.2188,329738054,41559.0,0,0.0743,0.0803,0.0,3619.0
1,22903798,0,0.0,Category:2009 American television seasons,1.1295,0,27,0.035,39915,24.206.180.149,17.0,328055321,0.0478,327940784,52349.0,0,0.07400000000000001,0.0798,0.0,1516.0
0,5629560,0,0.0,Category:Accounting in India,1.141,0,0,0.025,39929,Acroc4,0.0,327026702,0.0412,327026465,13980.0,0,0.039,0.0406,0.0,1327.0
0,25027822,0,0.0,Category:All articles with unsourced statements,1.0843,0,28,0.0432,39947,Vilnisr,133.0,327422010,0.1025,327409284,49464.0,4,0.065,0.0695,0.0,5462.0
